,NPM,NAA,NLK,NLM,NAU
1212,[1.8096690179790019e-07],[0.0031848654284715116],[6.385920585509078e-08],[1.2097305795837114e-07],[1.032901305184537]
1213,[1.601602908495894e-07],[0.0031849928883792016],[5.8308826484347746e-08],[1.225487754477886e-07],[0.7523954952672609]
1214,[1.2678371996949926e-06],[0.0024304505027897693],[1.2560168715062009e-06],[1.1263272852011927e-06],[2.2314260306832367]
1215,[4.791821375024468e-07],[0.00219266693520352],[2.9254806663756025e-07],[3.604815292592069e-07],[1.5589295090988795]
1216,[4.705328714134764e-07],[0.002179579914478335],[2.990942605076011e-07],[3.4796302459046054e-07],[1.650200507322401]
1217,[6.081868744899635e-07],[0.002219377940821876],[4.678283329828878e-07],[4.712379736008928e-07],[1.8579296563435468]
1218,[1.0397108100440457e-06],[0.00242078430827911],[7.55887562910507e-07],[8.152116430808807e-07],[2.1827675635020043]
1219,[3.4985176176914526e-07],[0.0021479585556183674],[2.2705922711202095e-07],[2.793504171568684e-07],[1.356675556945467]
1220,[6.423782907213719e-07],[0.002216158963323519],[4.4619128943291877e-07],[4.565440835294379e-07],[1.7318179216764746]
1221,[1.4955178186153152e-07],[0.003177331322735058],[7.347199092574133e-08],[1.4584436238527154e-07],[1.3365185071218861]
1222,[7.727602840618404e-07],[0.0030853863269672986],[5.70013244018611e-07],[7.108668736283941e-07],[2.0659947565390473]
1223,[6.571404789063188e-07],[0.0027688427254015883],[5.114540457539797e-07],[5.939983515446387e-07],[2.0296555661143003]
1224,[8.492588732882013e-07],[0.0029657714329925826],[6.897155062199885e-07],[7.278038092356814e-07],[2.0988721500454335]
1225,[9.000032972887976e-07],[0.0029977215999331666],[6.405124116044365e-07],[6.820983179087377e-07],[2.207558316403776]
1226,[1.9296976000384804e-06],[0.002623436632226496],[1.228299565871268e-06],[1.5157457040855263e-06],[3.976887047758488]
1227,[9.363466659376139e-07],[0.0024883972434735415],[5.593531044567275e-07],[6.82562960159416e-07],[2.5005197446673466]
1228,[4.877024334516528e-07],[0.002349135048791391],[2.729995925025039e-07],[3.2978428609373623e-07],[1.959827579053342]
1229,[8.558089471979485e-07],[0.0025816339711213212],[5.116984707313906e-07],[6.729641905209153e-07],[2.6049276956646303]
1230,[9.358027645881839e-07],[0.002720098064878534],[7.297104022684887e-07],[8.447333235939429e-07],[2.5957028466843903]
1231,[1.0759482359167413e-06],[0.0027352068168322555],[6.962010414626435e-07],[8.82611266639558e-07],[2.6780886193339395]
1232,[7.067824713018957e-07],[0.002607416328287907],[4.6671183237720966e-07],[4.993855464280959e-07],[2.2192256152588414]
1233,[1.739666316168049e-07],[0.0031850287973412043],[6.538695922721323e-08],[1.2703649682243588e-07],[0.7808825431179601]
1234,[1.4955178186153152e-07],[0.003177331322735058],[7.347199092574133e-08],[1.4584436238527154e-07],[1.3365185071218861]
1235,[7.727602840618404e-07],[0.0030853863269672986],[5.70013244018611e-07],[7.108668736283941e-07],[2.0659947565390473]
1236,[6.571404789063188e-07],[0.0027688427254015883],[5.114540457539797e-07],[5.939983515446387e-07],[2.0296555661143003]
1237,[8.492588732882013e-07],[0.0029657714329925826],[6.897155062199885e-07],[7.278038092356814e-07],[2.0988721500454335]
1238,[9.000032972887976e-07],[0.0029977215999331666],[6.405124116044365e-07],[6.820983179087377e-07],[2.207558316403776]
1239,[1.9296976000384804e-06],[0.002623436632226496],[1.228299565871268e-06],[1.5157457040855263e-06],[3.976887047758488]
1240,[9.363466659376139e-07],[0.0024883972434735415],[5.593531044567275e-07],[6.82562960159416e-07],[2.5005197446673466]
1241,[8.558089471979485e-07],[0.0025816339711213212],[5.116984707313906e-07],[6.729641905209153e-07],[2.6049276956646303]
1242,[9.358027645881839e-07],[0.002720098064878534],[7.297104022684887e-07],[8.447333235939429e-07],[2.5957028466843903]
1243,[1.0759482359167413e-06],[0.0027352068168322555],[6.962010414626435e-07],[8.82611266639558e-07],[2.6780886193339395]
1244,[7.067824713018957e-07],[0.002607416328287907],[4.6671183237720966e-07],[4.993855464280959e-07],[2.2192256152588414]
1245,[1.4801186878168256e-06],[0.002874837273907855],[7.954035937702921e-07],[8.723601263017918e-07],[2.6691941733909514]
1246,[8.130085178910501e-07],[0.0031418674064074732],[6.197677027327111e-07],[6.632939803135287e-07],[2.0302467822266936]
1247,[1.0703691172660954e-06],[0.003018749180243622],[8.846304550648988e-07],[1.0050632275115925e-06],[2.595141628382745]
1248,[1.535658698646413e-06],[0.002872123856095882],[1.009535327241942e-06],[1.0879978165838667e-06],[3.103443433745507]
1249,[5.570961396699561e-07],[0.0026294027320575095],[3.995967965702509e-07],[3.8857624218664247e-07],[2.1099416029661144]
1250,[1.0903369073050192e-06],[0.0028485584311060347],[8.579963849636156e-07],[8.716177108397545e-07],[2.6326282282710474]
1251,[3.385126190743307e-07],[0.00267284646573238],[2.2757021593738712e-07],[2.459170326236864e-07],[1.832348172392141]
1252,[4.567804377752155e-07],[0.0027227156522138256],[2.8499007162602353e-07],[3.470195737141917e-07],[1.63476339684962]
1253,[8.492429268429645e-07],[0.003035680312691616],[7.665319607584784e-07],[7.019967383802455e-07],[2.2496753111511785]
1254,[1.739666316168049e-07],[0.0031850287973412043],[6.538695922721323e-08],[1.2703649682243588e-07],[0.7808825431179601]
1255,[1.4955178186153152e-07],[0.003177331322735058],[7.347199092574133e-08],[1.4584436238527154e-07],[1.3365185071218861]
1256,[7.727602840618404e-07],[0.0030853863269672986],[5.70013244018611e-07],[7.108668736283941e-07],[2.0659947565390473]
1257,[6.571404789063188e-07],[0.0027688427254015883],[5.114540457539797e-07],[5.939983515446387e-07],[2.0296555661143003]
1258,[1.0759482359167413e-06],[0.0027352068168322555],[6.962010414626435e-07],[8.82611266639558e-07],[2.6780886193339395]
1259,[7.067824713018957e-07],[0.002607416328287907],[4.6671183237720966e-07],[4.993855464280959e-07],[2.2192256152588414]
1260,[1.4801186878168256e-06],[0.002874837273907855],[7.954035937702921e-07],[8.723601263017918e-07],[2.6691941733909514]
1261,[1.0703691172660954e-06],[0.003018749180243622],[8.846304550648988e-07],[1.0050632275115925e-06],[2.595141628382745]
1262,[5.570961396699561e-07],[0.0026294027320575095],[3.995967965702509e-07],[3.8857624218664247e-07],[2.1099416029661144]
1263,[3.385126190743307e-07],[0.00267284646573238],[2.2757021593738712e-07],[2.459170326236864e-07],[1.832348172392141]
1264,[4.567804377752155e-07],[0.0027227156522138256],[2.8499007162602353e-07],[3.470195737141917e-07],[1.63476339684962]
1265,[8.492429268429645e-07],[0.003035680312691616],[7.665319607584784e-07],[7.019967383802455e-07],[2.2496753111511785]
1266,[1.9854911169952038e-07],[0.0031731265317634693],[1.1093625540952875e-07],[1.7771630934537237e-07],[1.071540797672609]
1267,[1.5725512184399128e-07],[0.0031728626223772784],[6.021888235631062e-08],[1.341172977909357e-07],[0.8183404743266262]
1268,[5.218554462085141e-07],[0.003170251463263495],[3.6127684350040727e-07],[4.6595193750979805e-07],[1.4591612456435803]
1269,[4.487521831521916e-07],[0.0024805304153934335],[3.258169354463611e-07],[3.727361840275382e-07],[1.487307028136273]
1270,[3.297681524288328e-07],[0.002428936065525479],[2.1447508705183822e-07],[2.7817000345511876e-07],[1.4152708365369047]
1271,[3.771926783434876e-07],[0.002473871635559088],[2.1614807597703683e-07],[2.7925841077858514e-07],[1.7829969217829083]
1272,[7.640710988128608e-07],[0.0027401677105434296],[4.919301611720014e-07],[5.607485711747731e-07],[2.231966577200721]
1273,[6.203033667738585e-07],[0.002618992343960786],[5.268370781322005e-07],[4.919543427093672e-07],[2.014430257008158]
1274,[1.739666316168049e-07],[0.0031850287973412043],[6.538695922721323e-08],[1.2703649682243588e-07],[0.7808825431179601]
1275,[1.4955178186153152e-07],[0.003177331322735058],[7.347199092574133e-08],[1.4584436238527154e-07],[1.3365185071218861]
1276,[7.727602840618404e-07],[0.0030853863269672986],[5.70013244018611e-07],[7.108668736283941e-07],[2.0659947565390473]
1277,[6.571404789063188e-07],[0.0027688427254015883],[5.114540457539797e-07],[5.939983515446387e-07],[2.0296555661143003]
1278,[1.0759482359167413e-06],[0.0027352068168322555],[6.962010414626435e-07],[8.82611266639558e-07],[2.6780886193339395]
1279,[7.067824713018957e-07],[0.002607416328287907],[4.6671183237720966e-07],[4.993855464280959e-07],[2.2192256152588414]
1280,[1.4801186878168256e-06],[0.002874837273907855],[7.954035937702921e-07],[8.723601263017918e-07],[2.6691941733909514]
1281,[1.0703691172660954e-06],[0.003018749180243622],[8.846304550648988e-07],[1.0050632275115925e-06],[2.595141628382745]
1282,[5.570961396699561e-07],[0.0026294027320575095],[3.995967965702509e-07],[3.8857624218664247e-07],[2.1099416029661144]
1283,[3.385126190743307e-07],[0.00267284646573238],[2.2757021593738712e-07],[2.459170326236864e-07],[1.832348172392141]
1284,[4.567804377752155e-07],[0.0027227156522138256],[2.8499007162602353e-07],[3.470195737141917e-07],[1.63476339684962]
1285,[5.218554462085141e-07],[0.003170251463263495],[3.6127684350040727e-07],[4.6595193750979805e-07],[1.4591612456435803]
1286,[3.771926783434876e-07],[0.002473871635559088],[2.1614807597703683e-07],[2.7925841077858514e-07],[1.7829969217829083]
1287,[6.203033667738585e-07],[0.002618992343960786],[5.268370781322005e-07],[4.919543427093672e-07],[2.014430257008158]
1288,[6.375530243317835e-07],[0.002542031926735172],[3.687948747514733e-07],[4.544627346646555e-07],[1.8490476389094002]
1289,[5.483821230493091e-07],[0.002557926984268598],[4.112145760798408e-07],[4.3378157891685765e-07],[1.9940848298431253]
1290,[5.018225304016593e-07],[0.002538136183516553],[3.084419582851075e-07],[3.667350883582756e-07],[2.115192941689327]
1291,[4.73487437310431e-07],[0.00248877876863667],[2.8950236329776203e-07],[3.4482332952877937e-07],[1.6156134842547232]
1292,[4.157441932327857e-07],[0.002427519988538568],[2.6384760786450006e-07],[3.0451151502192556e-07],[1.497630522788354]
1293,[5.884374563438843e-07],[0.002545497387146031],[3.6323618630542933e-07],[4.7170302813303017e-07],[1.932240430721719]
1294,[5.057881045494538e-07],[0.0024325341200102267],[3.1031934263712546e-07],[3.767380026824626e-07],[1.9626295440457195]
1295,[4.742101198865339e-07],[0.002448844309877714],[2.681596633999481e-07],[3.064170874932673e-07],[1.726248655906442]
1296,[7.067824713018957e-07],[0.002607416328287907],[4.6671183237720966e-07],[4.993855464280959e-07],[2.2192256152588414]
1297,[1.4801186878168256e-06],[0.002874837273907855],[7.954035937702921e-07],[8.723601263017918e-07],[2.6691941733909514]
1298,[1.0703691172660954e-06],[0.003018749180243622],[8.846304550648988e-07],[1.0050632275115925e-06],[2.595141628382745]
1299,[5.570961396699561e-07],[0.0026294027320575095],[3.995967965702509e-07],[3.8857624218664247e-07],[2.1099416029661144]
1300,[3.385126190743307e-07],[0.00267284646573238],[2.2757021593738712e-07],[2.459170326236864e-07],[1.832348172392141]
1301,[4.567804377752155e-07],[0.0027227156522138256],[2.8499007162602353e-07],[3.470195737141917e-07],[1.63476339684962]
1302,[5.218554462085141e-07],[0.003170251463263495],[3.6127684350040727e-07],[4.6595193750979805e-07],[1.4591612456435803]
1303,[4.69300539878858e-07],[0.002535841541806489],[3.093057320296507e-07],[3.518598148924449e-07],[1.9647620276979882]
1304,[4.0933971295568287e-07],[0.0025714955594780815],[2.804536825958729e-07],[3.4490935838827586e-07],[1.7795254670417355]
1305,[4.0922389492238574e-07],[0.0025868848470501104],[2.337100012386368e-07],[2.6890114869865095e-07],[1.802425580607592]
1306,[4.25991592808051e-07],[0.0025913576241303744],[2.4637809457072014e-07],[3.243369067511071e-07],[1.9673344173198597]
1307,[5.004057809799227e-07],[0.002534535856569642],[3.3969436488796623e-07],[3.6570244301461653e-07],[1.8287823634518785]
1308,[3.934778007275737e-07],[0.002484837568376522],[2.2299126158000587e-07],[2.5307549265713355e-07],[1.66135228412102]
1309,[3.880619191650874e-07],[0.002471954531295487],[2.300575915544452e-07],[2.8473388916080053e-07],[1.5777749542547579]
1310,[5.343781089887127e-07],[0.002486335529897207],[3.186285583143768e-07],[3.8885008940073155e-07],[1.7621754131032792]
1311,[5.124836065721525e-07],[0.0024661185978467636],[3.399700065249542e-07],[3.656234403807402e-07],[1.7106196473517277]
1312,[1.0703691172660954e-06],[0.003018749180243622],[8.846304550648988e-07],[1.0050632275115925e-06],[2.595141628382745]
1313,[5.570961396699561e-07],[0.0026294027320575095],[3.995967965702509e-07],[3.8857624218664247e-07],[2.1099416029661144]
1314,[3.385126190743307e-07],[0.00267284646573238],[2.2757021593738712e-07],[2.459170326236864e-07],[1.832348172392141]
1315,[4.567804377752155e-07],[0.0027227156522138256],[2.8499007162602353e-07],[3.470195737141917e-07],[1.63476339684962]
1316,[5.218554462085141e-07],[0.003170251463263495],[3.6127684350040727e-07],[4.6595193750979805e-07],[1.4591612456435803]
1317,[4.69300539878858e-07],[0.002535841541806489],[3.093057320296507e-07],[3.518598148924449e-07],[1.9647620276979882]
1318,[4.0933971295568287e-07],[0.0025714955594780815],[2.804536825958729e-07],[3.4490935838827586e-07],[1.7795254670417355]
1319,[4.0922389492238574e-07],[0.0025868848470501104],[2.337100012386368e-07],[2.6890114869865095e-07],[1.802425580607592]
1320,[4.25991592808051e-07],[0.0025913576241303744],[2.4637809457072014e-07],[3.243369067511071e-07],[1.9673344173198597]
1321,[5.004057809799227e-07],[0.002534535856569642],[3.3969436488796623e-07],[3.6570244301461653e-07],[1.8287823634518785]
1322,[3.934778007275737e-07],[0.002484837568376522],[2.2299126158000587e-07],[2.5307549265713355e-07],[1.66135228412102]
1323,[3.880619191650874e-07],[0.002471954531295487],[2.300575915544452e-07],[2.8473388916080053e-07],[1.5777749542547579]
1324,[5.343781089887127e-07],[0.002486335529897207],[3.186285583143768e-07],[3.8885008940073155e-07],[1.7621754131032792]
1325,[3.3826651277998857e-07],[0.0023702637033183576],[1.9682787549770588e-07],[2.434905151035561e-07],[1.5968192178135399]
1326,[3.894560828074444e-07],[0.002347851718773451],[1.9797103837405848e-07],[2.415613727350776e-07],[1.8022663467166649]
1327,[3.813299835155541e-07],[0.0023547054588245546],[1.92891119602986e-07],[2.664707558152371e-07],[1.7905681967816023]
1328,[3.6955190263502583e-07],[0.0023330723214436745],[1.8184530317686396e-07],[2.325959453478845e-07],[1.5198173718421877]
1329,[3.526615766725536e-07],[0.0023637648072960776],[2.0696882713626924e-07],[2.734617128245634e-07],[1.368369831518321]
1330,[5.570961396699561e-07],[0.0026294027320575095],[3.995967965702509e-07],[3.8857624218664247e-07],[2.1099416029661144]
1331,[4.567804377752155e-07],[0.0027227156522138256],[2.8499007162602353e-07],[3.470195737141917e-07],[1.63476339684962]
1332,[4.69300539878858e-07],[0.002535841541806489],[3.093057320296507e-07],[3.518598148924449e-07],[1.9647620276979882]
1333,[4.0933971295568287e-07],[0.0025714955594780815],[2.804536825958729e-07],[3.4490935838827586e-07],[1.7795254670417355]
1334,[4.0922389492238574e-07],[0.0025868848470501104],[2.337100012386368e-07],[2.6890114869865095e-07],[1.802425580607592]
1335,[4.25991592808051e-07],[0.0025913576241303744],[2.4637809457072014e-07],[3.243369067511071e-07],[1.9673344173198597]
1336,[5.004057809799227e-07],[0.002534535856569642],[3.3969436488796623e-07],[3.6570244301461653e-07],[1.8287823634518785]
1337,[3.934778007275737e-07],[0.002484837568376522],[2.2299126158000587e-07],[2.5307549265713355e-07],[1.66135228412102]
1338,[3.880619191650874e-07],[0.002471954531295487],[2.300575915544452e-07],[2.8473388916080053e-07],[1.5777749542547579]
1339,[5.343781089887127e-07],[0.002486335529897207],[3.186285583143768e-07],[3.8885008940073155e-07],[1.7621754131032792]
1340,[3.3826651277998857e-07],[0.0023702637033183576],[1.9682787549770588e-07],[2.434905151035561e-07],[1.5968192178135399]
1341,[3.894560828074444e-07],[0.002347851718773451],[1.9797103837405848e-07],[2.415613727350776e-07],[1.8022663467166649]
1342,[3.813299835155541e-07],[0.0023547054588245546],[1.92891119602986e-07],[2.664707558152371e-07],[1.7905681967816023]
1343,[3.6955190263502583e-07],[0.0023330723214436745],[1.8184530317686396e-07],[2.325959453478845e-07],[1.5198173718421877]
1344,[3.526615766725536e-07],[0.0023637648072960776],[2.0696882713626924e-07],[2.734617128245634e-07],[1.368369831518321]
1345,[3.5731092565747686e-07],[0.002372160696210698],[1.90754367524526e-07],[2.6211444261069146e-07],[1.5474259914393305]
1346,[4.0518515547207533e-07],[0.0024246378850373263],[2.311610501837729e-07],[2.9151350398268395e-07],[1.5430940679203606]
1347,[3.438756027170407e-07],[0.0024747555734929393],[1.946000069360105e-07],[2.3738544229114025e-07],[1.6050253509511971]
1348,[5.814835839898486e-07],[0.0024507534049292186],[3.258531819093961e-07],[3.6634407145250446e-07],[1.8869235189137985]
1349,[4.116135978876735e-07],[0.00245908769876402],[2.7416908171883644e-07],[3.177658109001797e-07],[2.0287441308363556]
1350,[3.9503813509479975e-07],[0.002475196695139066],[3.1574872019512174e-07],[3.2507277422800453e-07],[1.9235824786865514]
1351,[4.330127759141404e-07],[0.002483482519770171],[3.0308058210053887e-07],[3.0233475778262094e-07],[1.6464060843232051]
1352,[5.570961396699561e-07],[0.0026294027320575095],[3.995967965702509e-07],[3.8857624218664247e-07],[2.1099416029661144]
1353,[4.567804377752155e-07],[0.0027227156522138256],[2.8499007162602353e-07],[3.470195737141917e-07],[1.63476339684962]
1354,[4.69300539878858e-07],[0.002535841541806489],[3.093057320296507e-07],[3.518598148924449e-07],[1.9647620276979882]
1355,[4.0933971295568287e-07],[0.0025714955594780815],[2.804536825958729e-07],[3.4490935838827586e-07],[1.7795254670417355]
1356,[3.6955190263502583e-07],[0.0023330723214436745],[1.8184530317686396e-07],[2.325959453478845e-07],[1.5198173718421877]
1357,[3.526615766725536e-07],[0.0023637648072960776],[2.0696882713626924e-07],[2.734617128245634e-07],[1.368369831518321]
1358,[3.5731092565747686e-07],[0.002372160696210698],[1.90754367524526e-07],[2.6211444261069146e-07],[1.5474259914393305]
1359,[4.0518515547207533e-07],[0.0024246378850373263],[2.311610501837729e-07],[2.9151350398268395e-07],[1.5430940679203606]
1360,[3.438756027170407e-07],[0.0024747555734929393],[1.946000069360105e-07],[2.3738544229114025e-07],[1.6050253509511971]
1361,[3.9503813509479975e-07],[0.002475196695139066],[3.1574872019512174e-07],[3.2507277422800453e-07],[1.9235824786865514]
1362,[4.330127759141404e-07],[0.002483482519770171],[3.0308058210053887e-07],[3.0233475778262094e-07],[1.6464060843232051]
1363,[4.9005220007518e-07],[0.002495596737298602],[2.9700692647891905e-07],[3.366527574988043e-07],[2.0945145299660752]
1364,[5.24598929210983e-07],[0.0024726568841488892],[3.024543215767453e-07],[3.4313555945733106e-07],[1.9324377977510834]
1365,[3.5424960690108973e-07],[0.002456790074728314],[2.2309487998494175e-07],[2.595963638935918e-07],[1.5412773237567565]
1366,[3.9283264709412206e-07],[0.0024257068902607468],[2.563516147738735e-07],[3.114129055910644e-07],[1.444072396674829]
1367,[4.847585182152534e-07],[0.0024384834272769625],[2.2944619457473522e-07],[3.025433997875049e-07],[1.62314794864927]
1368,[5.557142473449695e-07],[0.0026150130361144238],[4.0921538098487573e-07],[5.371013937637156e-07],[1.889438666085179]
1369,[5.243641276156394e-07],[0.002621761650744865],[3.377066182218379e-07],[3.8834694563604783e-07],[1.8652681294637508]
1370,[3.6957537988587335e-07],[0.002586387840194964],[2.116404374733571e-07],[2.727191940505769e-07],[1.8432218737279693]
1371,[4.416761458327793e-07],[0.002603328894619883],[2.565617868738135e-07],[2.862242094905076e-07],[1.4542536690775678]
1372,[5.570961396699561e-07],[0.0026294027320575095],[3.995967965702509e-07],[3.8857624218664247e-07],[2.1099416029661144]
1373,[4.567804377752155e-07],[0.0027227156522138256],[2.8499007162602353e-07],[3.470195737141917e-07],[1.63476339684962]
1374,[4.69300539878858e-07],[0.002535841541806489],[3.093057320296507e-07],[3.518598148924449e-07],[1.9647620276979882]
1375,[4.0933971295568287e-07],[0.0025714955594780815],[2.804536825958729e-07],[3.4490935838827586e-07],[1.7795254670417355]
1376,[3.6955190263502583e-07],[0.0023330723214436745],[1.8184530317686396e-07],[2.325959453478845e-07],[1.5198173718421877]
1377,[3.526615766725536e-07],[0.0023637648072960776],[2.0696882713626924e-07],[2.734617128245634e-07],[1.368369831518321]
1378,[3.5731092565747686e-07],[0.002372160696210698],[1.90754367524526e-07],[2.6211444261069146e-07],[1.5474259914393305]
1379,[4.0518515547207533e-07],[0.0024246378850373263],[2.311610501837729e-07],[2.9151350398268395e-07],[1.5430940679203606]
1380,[3.438756027170407e-07],[0.0024747555734929393],[1.946000069360105e-07],[2.3738544229114025e-07],[1.6050253509511971]
1381,[3.9503813509479975e-07],[0.002475196695139066],[3.1574872019512174e-07],[3.2507277422800453e-07],[1.9235824786865514]
1382,[5.24598929210983e-07],[0.0024726568841488892],[3.024543215767453e-07],[3.4313555945733106e-07],[1.9324377977510834]
1383,[4.847585182152534e-07],[0.0024384834272769625],[2.2944619457473522e-07],[3.025433997875049e-07],[1.62314794864927]
1384,[4.416761458327793e-07],[0.002603328894619883],[2.565617868738135e-07],[2.862242094905076e-07],[1.4542536690775678]
1385,[3.087927953833612e-07],[0.0025886136765286352],[1.742065274176836e-07],[2.399046817900397e-07],[1.6999529061735874]
1386,[5.09852897452134e-07],[0.002567411037564067],[2.0998058915037577e-07],[2.7500163398527434e-07],[1.7637010689737393]
1387,[2.916898445274753e-07],[0.0025627182307194274],[1.5249225322357546e-07],[2.0696620336213027e-07],[1.5723532293681692]
1388,[2.933575791931751e-07],[0.0025698789468236206],[1.9202088649169657e-07],[2.4612592971308506e-07],[1.4112429065031464]
1389,[4.459229423136087e-07],[0.0025729481255613654],[2.610480430984737e-07],[2.847422496588708e-07],[1.4314329550903757]
1390,[3.0557307888932e-07],[0.002596842859243122],[1.5400709319144507e-07],[2.1087277395387674e-07],[1.4017276423477143]
1391,[3.029516712324164e-07],[0.0026176037324434436],[1.598203581833214e-07],[2.2532773160567538e-07],[1.3826483181189462]
1392,[3.089307643877448e-07],[0.0026476501969521374],[1.7316588145262979e-07],[2.2665937541353112e-07],[1.662449600783397]
1393,[2.6891488474761783e-07],[0.0026270426145184734],[1.6565908385074634e-07],[2.0866697569697602e-07],[1.7727064787029168]
1394,[4.0933971295568287e-07],[0.0025714955594780815],[2.804536825958729e-07],[3.4490935838827586e-07],[1.7795254670417355]
1395,[3.6955190263502583e-07],[0.0023330723214436745],[1.8184530317686396e-07],[2.325959453478845e-07],[1.5198173718421877]
1396,[3.526615766725536e-07],[0.0023637648072960776],[2.0696882713626924e-07],[2.734617128245634e-07],[1.368369831518321]
1397,[3.5731092565747686e-07],[0.002372160696210698],[1.90754367524526e-07],[2.6211444261069146e-07],[1.5474259914393305]
1398,[4.0518515547207533e-07],[0.0024246378850373263],[2.311610501837729e-07],[2.9151350398268395e-07],[1.5430940679203606]
1399,[3.438756027170407e-07],[0.0024747555734929393],[1.946000069360105e-07],[2.3738544229114025e-07],[1.6050253509511971]
1400,[3.9503813509479975e-07],[0.002475196695139066],[3.1574872019512174e-07],[3.2507277422800453e-07],[1.9235824786865514]
1401,[5.24598929210983e-07],[0.0024726568841488892],[3.024543215767453e-07],[3.4313555945733106e-07],[1.9324377977510834]
1402,[4.847585182152534e-07],[0.0024384834272769625],[2.2944619457473522e-07],[3.025433997875049e-07],[1.62314794864927]
1403,[2.994779301774155e-07],[0.002646608567505726],[1.4533566068884074e-07],[2.1542430533479113e-07],[1.6247639600320503]
1404,[2.8695758932628997e-07],[0.002627985306025827],[1.4488985194654578e-07],[2.1778726183974228e-07],[1.7171717234633368]
1405,[3.1257126022938983e-07],[0.0026405601746633425],[1.670883295801019e-07],[2.516846328832977e-07],[1.7452168333418199]
1406,[3.287392985121861e-07],[0.0026615436272143292],[1.6685155040455154e-07],[2.2024182179475622e-07],[1.5398092477002217]
1407,[6.009211363854639e-07],[0.0026548188357117626],[1.993674202603975e-07],[2.3051643395012285e-07],[2.245594836855411]
1408,[4.371795084091898e-07],[0.0026541307417814095],[2.0077558720387658e-07],[2.5877042061369583e-07],[2.5002919067592733]
1409,[3.427326106246929e-07],[0.0026020333202311182],[2.1710260841495373e-07],[2.6070483074378143e-07],[3.0645546363256657]
1410,[4.068319576497109e-07],[0.0025327399440582287],[2.4929850175395414e-07],[2.7200251381675375e-07],[3.592747171911944]
1411,[3.5731092565747686e-07],[0.002372160696210698],[1.90754367524526e-07],[2.6211444261069146e-07],[1.5474259914393305]
1412,[4.0518515547207533e-07],[0.0024246378850373263],[2.311610501837729e-07],[2.9151350398268395e-07],[1.5430940679203606]
1413,[3.438756027170407e-07],[0.0024747555734929393],[1.946000069360105e-07],[2.3738544229114025e-07],[1.6050253509511971]
1414,[3.9503813509479975e-07],[0.002475196695139066],[3.1574872019512174e-07],[3.2507277422800453e-07],[1.9235824786865514]
1415,[5.24598929210983e-07],[0.0024726568841488892],[3.024543215767453e-07],[3.4313555945733106e-07],[1.9324377977510834]
1416,[4.847585182152534e-07],[0.0024384834272769625],[2.2944619457473522e-07],[3.025433997875049e-07],[1.62314794864927]
1417,[2.994779301774155e-07],[0.002646608567505726],[1.4533566068884074e-07],[2.1542430533479113e-07],[1.6247639600320503]
1418,[2.8695758932628997e-07],[0.002627985306025827],[1.4488985194654578e-07],[2.1778726183974228e-07],[1.7171717234633368]
1419,[3.1257126022938983e-07],[0.0026405601746633425],[1.670883295801019e-07],[2.516846328832977e-07],[1.7452168333418199]
1420,[3.287392985121861e-07],[0.0026615436272143292],[1.6685155040455154e-07],[2.2024182179475622e-07],[1.5398092477002217]
1421,[6.009211363854639e-07],[0.0026548188357117626],[1.993674202603975e-07],[2.3051643395012285e-07],[2.245594836855411]
1422,[4.371795084091898e-07],[0.0026541307417814095],[2.0077558720387658e-07],[2.5877042061369583e-07],[2.5002919067592733]
1423,[3.529525444161064e-07],[0.0025184845661999525],[2.1808553572918313e-07],[2.53702247970677e-07],[3.7280956943498165]
1424,[3.639789222354419e-07],[0.002512762162883417],[1.9483233500638494e-07],[2.4028911557980026e-07],[3.6342566972064563]
1425,[3.4674603058715265e-07],[0.002517772208631378],[2.014555533778212e-07],[2.53532969675397e-07],[3.486208762900266]
1426,[3.820482169275317e-07],[0.0025139639514276373],[2.0863709975146297e-07],[2.3628426899940334e-07],[3.5933827963989518]
1427,[3.8672893175782064e-07],[0.002500488949920476],[2.1638607702866723e-07],[2.753315644331429e-07],[3.4442667104379536]
1428,[3.438756027170407e-07],[0.0024747555734929393],[1.946000069360105e-07],[2.3738544229114025e-07],[1.6050253509511971]
1429,[5.24598929210983e-07],[0.0024726568841488892],[3.024543215767453e-07],[3.4313555945733106e-07],[1.9324377977510834]
1430,[4.847585182152534e-07],[0.0024384834272769625],[2.2944619457473522e-07],[3.025433997875049e-07],[1.62314794864927]
1431,[2.994779301774155e-07],[0.002646608567505726],[1.4533566068884074e-07],[2.1542430533479113e-07],[1.6247639600320503]
1432,[2.8695758932628997e-07],[0.002627985306025827],[1.4488985194654578e-07],[2.1778726183974228e-07],[1.7171717234633368]
1433,[3.1257126022938983e-07],[0.0026405601746633425],[1.670883295801019e-07],[2.516846328832977e-07],[1.7452168333418199]
1434,[3.287392985121861e-07],[0.0026615436272143292],[1.6685155040455154e-07],[2.2024182179475622e-07],[1.5398092477002217]
1435,[6.009211363854639e-07],[0.0026548188357117626],[1.993674202603975e-07],[2.3051643395012285e-07],[2.245594836855411]
1436,[4.371795084091898e-07],[0.0026541307417814095],[2.0077558720387658e-07],[2.5877042061369583e-07],[2.5002919067592733]
1437,[3.529525444161064e-07],[0.0025184845661999525],[2.1808553572918313e-07],[2.53702247970677e-07],[3.7280956943498165]
1438,[3.639789222354419e-07],[0.002512762162883417],[1.9483233500638494e-07],[2.4028911557980026e-07],[3.6342566972064563]
