,NPM,NAA,NLK,NLM,NAU
1642,[9.519285265345768e-08],[0.006929911477435061],[5.8788798159932976e-08],[7.304082637685781e-08],[0.4998678600746674]
1643,[1.0005534611228988e-07],[0.006930073665653281],[5.965172718397477e-08],[8.07450136807425e-08],[0.5174311829520208]
1644,[9.245673392643361e-08],[0.006929167362054535],[5.7046194686924704e-08],[7.084565361000928e-08],[0.3775808125304364]
1645,[8.752344014060553e-08],[0.006929346683923629],[5.681598596615384e-08],[7.276800200884341e-08],[0.32033239186381895]
1646,[9.440000592443678e-08],[0.006929767191181567],[5.737610222660182e-08],[7.297488149514355e-08],[0.3538857058747089]
1647,[8.850379661734261e-08],[0.006929619320462576],[5.781266560889222e-08],[6.860160906780772e-08],[0.3044587188083391]
1648,[9.099152595083551e-08],[0.006929733295483821],[5.6087714685003294e-08],[6.978198885779206e-08],[0.326873340010341]
1649,[9.403728232857135e-08],[0.006930086682913742],[5.788901474146183e-08],[7.392576679643286e-08],[0.3441827725125689]
1650,[9.524085744611573e-08],[0.006929902572729801],[6.047256477424355e-08],[7.304026146336978e-08],[0.4523019853309032]
1651,[9.915460331707688e-08],[0.006929810639688175],[5.8265379288105457e-08],[7.486998186198782e-08],[0.5784400191234031]
1652,[8.749493578071937e-08],[0.006929612667253699],[5.8537451025820706e-08],[7.237127316896876e-08],[0.5393092860620229]
1653,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
1654,[9.099152595083551e-08],[0.006929733295483821],[5.6087714685003294e-08],[6.978198885779206e-08],[0.326873340010341]
1655,[9.403728232857135e-08],[0.006930086682913742],[5.788901474146183e-08],[7.392576679643286e-08],[0.3441827725125689]
1656,[9.524085744611573e-08],[0.006929902572729801],[6.047256477424355e-08],[7.304026146336978e-08],[0.4523019853309032]
1657,[9.915460331707688e-08],[0.006929810639688175],[5.8265379288105457e-08],[7.486998186198782e-08],[0.5784400191234031]
1658,[8.749493578071937e-08],[0.006929612667253699],[5.8537451025820706e-08],[7.237127316896876e-08],[0.5393092860620229]
1659,[9.566397886578585e-08],[0.006929379886264271],[6.253282514382945e-08],[7.581841839112348e-08],[0.5410131596106889]
1660,[9.338457396801543e-08],[0.006929079926797372],[5.9409419429857545e-08],[7.719619745861818e-08],[0.4320951253581253]
1661,[8.947040259761132e-08],[0.006929685026006613],[5.887403627755292e-08],[7.029260900036816e-08],[0.31282795422176846]
1662,[9.3815147202599e-08],[0.006930062566635776],[5.7948762578430834e-08],[7.320050880459704e-08],[0.31771354417843356]
1663,[8.671518465349373e-08],[0.006929945054714154],[5.675554847205931e-08],[7.420200854370643e-08],[0.3527000591029897]
1664,[8.666589437467792e-08],[0.0069297770609690265],[5.842636479713849e-08],[7.522174772041247e-08],[0.3086123042688973]
1665,[8.934192177489264e-08],[0.006929828447265094],[5.522688496386291e-08],[7.312184868637481e-08],[0.2897399302817863]
1666,[9.249541232343043e-08],[0.006929108102847883],[5.803488545009081e-08],[7.052708432207364e-08],[0.3316866267774468]
1667,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
1668,[9.338457396801543e-08],[0.006929079926797372],[5.9409419429857545e-08],[7.719619745861818e-08],[0.4320951253581253]
1669,[8.947040259761132e-08],[0.006929685026006613],[5.887403627755292e-08],[7.029260900036816e-08],[0.31282795422176846]
1670,[9.3815147202599e-08],[0.006930062566635776],[5.7948762578430834e-08],[7.320050880459704e-08],[0.31771354417843356]
1671,[8.671518465349373e-08],[0.006929945054714154],[5.675554847205931e-08],[7.420200854370643e-08],[0.3527000591029897]
1672,[8.666589437467792e-08],[0.0069297770609690265],[5.842636479713849e-08],[7.522174772041247e-08],[0.3086123042688973]
1673,[8.934192177489264e-08],[0.006929828447265094],[5.522688496386291e-08],[7.312184868637481e-08],[0.2897399302817863]
1674,[9.249541232343043e-08],[0.006929108102847883],[5.803488545009081e-08],[7.052708432207364e-08],[0.3316866267774468]
1675,[9.606203170491774e-08],[0.00692945733611084],[5.7283289109402346e-08],[7.413179148196798e-08],[0.4524490311692517]
1676,[1.0373135616362187e-07],[0.006929186500383679],[6.088887745675066e-08],[7.604022450059068e-08],[0.5930428335103415]
1677,[1.0061611238429586e-07],[0.006930170393690488],[6.103164553473865e-08],[7.728043456388369e-08],[0.5261353123717901]
1678,[9.248772822314409e-08],[0.0069301254413830175],[5.754624319822089e-08],[7.028411161744005e-08],[0.29502677529813054]
1679,[9.00081533013999e-08],[0.006929598138411175],[5.97979275771656e-08],[7.109815238114304e-08],[0.3225072285629513]
1680,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
1681,[9.338457396801543e-08],[0.006929079926797372],[5.9409419429857545e-08],[7.719619745861818e-08],[0.4320951253581253]
1682,[9.3815147202599e-08],[0.006930062566635776],[5.7948762578430834e-08],[7.320050880459704e-08],[0.31771354417843356]
1683,[8.666589437467792e-08],[0.0069297770609690265],[5.842636479713849e-08],[7.522174772041247e-08],[0.3086123042688973]
1684,[9.249541232343043e-08],[0.006929108102847883],[5.803488545009081e-08],[7.052708432207364e-08],[0.3316866267774468]
1685,[9.606203170491774e-08],[0.00692945733611084],[5.7283289109402346e-08],[7.413179148196798e-08],[0.4524490311692517]
1686,[1.0373135616362187e-07],[0.006929186500383679],[6.088887745675066e-08],[7.604022450059068e-08],[0.5930428335103415]
1687,[1.0061611238429586e-07],[0.006930170393690488],[6.103164553473865e-08],[7.728043456388369e-08],[0.5261353123717901]
1688,[9.248772822314409e-08],[0.0069301254413830175],[5.754624319822089e-08],[7.028411161744005e-08],[0.29502677529813054]
1689,[9.00081533013999e-08],[0.006929598138411175],[5.97979275771656e-08],[7.109815238114304e-08],[0.3225072285629513]
1690,[9.372899775123972e-08],[0.006929200827541036],[5.870947607961688e-08],[7.394422057752106e-08],[0.3981002116285077]
1691,[8.860276133505231e-08],[0.006929121147331508],[5.893448871790453e-08],[7.566639859780745e-08],[0.34635037333524593]
1692,[9.664823918943168e-08],[0.006929271706346456],[5.791892858951797e-08],[7.303127548158011e-08],[0.4013869738933471]
1693,[1.0127937256712287e-07],[0.0069298099754151205],[5.947708606385297e-08],[7.755681118440249e-08],[0.5670135701199711]
1694,[1.0555997400536213e-07],[0.006930006266956122],[6.141684338426121e-08],[7.748265991452934e-08],[0.5359563726097092]
1695,[9.34280818956322e-08],[0.0069297107232952045],[6.213829827336345e-08],[7.838201434198539e-08],[0.5118733612634947]
1696,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
1697,[9.248772822314409e-08],[0.0069301254413830175],[5.754624319822089e-08],[7.028411161744005e-08],[0.29502677529813054]
1698,[9.00081533013999e-08],[0.006929598138411175],[5.97979275771656e-08],[7.109815238114304e-08],[0.3225072285629513]
1699,[9.372899775123972e-08],[0.006929200827541036],[5.870947607961688e-08],[7.394422057752106e-08],[0.3981002116285077]
1700,[8.860276133505231e-08],[0.006929121147331508],[5.893448871790453e-08],[7.566639859780745e-08],[0.34635037333524593]
1701,[9.664823918943168e-08],[0.006929271706346456],[5.791892858951797e-08],[7.303127548158011e-08],[0.4013869738933471]
1702,[1.0127937256712287e-07],[0.0069298099754151205],[5.947708606385297e-08],[7.755681118440249e-08],[0.5670135701199711]
1703,[1.0555997400536213e-07],[0.006930006266956122],[6.141684338426121e-08],[7.748265991452934e-08],[0.5359563726097092]
1704,[9.34280818956322e-08],[0.0069297107232952045],[6.213829827336345e-08],[7.838201434198539e-08],[0.5118733612634947]
1705,[9.992927043783604e-08],[0.006929535646426154],[5.8128490641980214e-08],[7.589929334034479e-08],[0.5042380658028851]
1706,[9.163224188191e-08],[0.006929546420466325],[6.021819999430883e-08],[7.33172081041339e-08],[0.6103622699096325]
1707,[9.855241423407012e-08],[0.00692969099402449],[5.9170978701541023e-08],[6.819085649181552e-08],[0.3542262410489731]
1708,[9.401249773877998e-08],[0.0069296926953406005],[5.9325268531791275e-08],[7.136196256149135e-08],[0.30262145785079125]
1709,[8.95210243046478e-08],[0.006929814362405925],[5.7352197170603496e-08],[7.679546813760807e-08],[0.3103645697730782]
1710,[8.061643513568907e-08],[0.006929135443460568],[5.669051196643705e-08],[6.785912255059448e-08],[0.32144656026347085]
1711,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
1712,[8.860276133505231e-08],[0.006929121147331508],[5.893448871790453e-08],[7.566639859780745e-08],[0.34635037333524593]
1713,[9.34280818956322e-08],[0.0069297107232952045],[6.213829827336345e-08],[7.838201434198539e-08],[0.5118733612634947]
1714,[9.992927043783604e-08],[0.006929535646426154],[5.8128490641980214e-08],[7.589929334034479e-08],[0.5042380658028851]
1715,[9.163224188191e-08],[0.006929546420466325],[6.021819999430883e-08],[7.33172081041339e-08],[0.6103622699096325]
1716,[9.855241423407012e-08],[0.00692969099402449],[5.9170978701541023e-08],[6.819085649181552e-08],[0.3542262410489731]
1717,[9.401249773877998e-08],[0.0069296926953406005],[5.9325268531791275e-08],[7.136196256149135e-08],[0.30262145785079125]
1718,[8.95210243046478e-08],[0.006929814362405925],[5.7352197170603496e-08],[7.679546813760807e-08],[0.3103645697730782]
1719,[8.061643513568907e-08],[0.006929135443460568],[5.669051196643705e-08],[6.785912255059448e-08],[0.32144656026347085]
1720,[8.57625669914679e-08],[0.00692865527947722],[5.647190226899371e-08],[7.333778237443791e-08],[0.2974245197949635]
1721,[9.267563218647591e-08],[0.006928892329569965],[5.860525765430294e-08],[7.376020240055623e-08],[0.36818652830295445]
1722,[8.430578777952452e-08],[0.0069292628766061855],[5.61810804062896e-08],[6.979557456477564e-08],[0.3305698966707111]
1723,[1.0095747801008874e-07],[0.006929142487348617],[5.8178358107667795e-08],[7.980715072851826e-08],[0.6100775932770326]
1724,[1.0326391546155521e-07],[0.006929203020453013],[6.181032105005271e-08],[7.923068328201794e-08],[0.524778026262408]
1725,[9.73586296590289e-08],[0.006928953315756808],[5.680762914294181e-08],[7.439800652883728e-08],[0.5033476703331353]
1726,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
1727,[1.0095747801008874e-07],[0.006929142487348617],[5.8178358107667795e-08],[7.980715072851826e-08],[0.6100775932770326]
1728,[1.0326391546155521e-07],[0.006929203020453013],[6.181032105005271e-08],[7.923068328201794e-08],[0.524778026262408]
1729,[9.73586296590289e-08],[0.006928953315756808],[5.680762914294181e-08],[7.439800652883728e-08],[0.5033476703331353]
1730,[9.692750137678395e-08],[0.006929401383001712],[5.627637275578226e-08],[7.553166512866999e-08],[0.38298512997074713]
1731,[8.477825903210829e-08],[0.00692918473169295],[5.499888385456794e-08],[7.160941230515903e-08],[0.3446010543002724]
1732,[8.253826085295701e-08],[0.006929144356261997],[5.45622132774388e-08],[6.637429699660108e-08],[0.2569192773862786]
1733,[9.186594656680978e-08],[0.006929218695510309],[5.7509159252418866e-08],[7.26519174363971e-08],[0.2901371615218412]
1734,[8.384081015293167e-08],[0.006929607986643462],[5.717968468151437e-08],[7.378353630670772e-08],[0.34851016369510934]
1735,[9.213526849113835e-08],[0.006929300478029181],[5.838619012874677e-08],[7.381694362761683e-08],[0.3750704895001311]
1736,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
1737,[1.0095747801008874e-07],[0.006929142487348617],[5.8178358107667795e-08],[7.980715072851826e-08],[0.6100775932770326]
1738,[1.0326391546155521e-07],[0.006929203020453013],[6.181032105005271e-08],[7.923068328201794e-08],[0.524778026262408]
1739,[9.73586296590289e-08],[0.006928953315756808],[5.680762914294181e-08],[7.439800652883728e-08],[0.5033476703331353]
1740,[9.692750137678395e-08],[0.006929401383001712],[5.627637275578226e-08],[7.553166512866999e-08],[0.38298512997074713]
1741,[8.477825903210829e-08],[0.00692918473169295],[5.499888385456794e-08],[7.160941230515903e-08],[0.3446010543002724]
1742,[8.253826085295701e-08],[0.006929144356261997],[5.45622132774388e-08],[6.637429699660108e-08],[0.2569192773862786]
1743,[9.186594656680978e-08],[0.006929218695510309],[5.7509159252418866e-08],[7.26519174363971e-08],[0.2901371615218412]
1744,[8.384081015293167e-08],[0.006929607986643462],[5.717968468151437e-08],[7.378353630670772e-08],[0.34851016369510934]
1745,[9.213526849113835e-08],[0.006929300478029181],[5.838619012874677e-08],[7.381694362761683e-08],[0.3750704895001311]
1746,[9.679931085378444e-08],[0.006929507289294337],[6.076706097440775e-08],[7.994047317204552e-08],[0.48507965847253737]
1747,[9.687682103138587e-08],[0.006929279235186538],[5.877359376646708e-08],[7.554130418812252e-08],[0.5520404090750936]
1748,[1.0316196764540382e-07],[0.006929241129040003],[5.819728153409005e-08],[8.409447856917097e-08],[0.5313493344772443]
1749,[9.999616474600568e-08],[0.006929583863928193],[5.642621045704982e-08],[7.465239093260683e-08],[0.527330805150829]
1750,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
1751,[9.687682103138587e-08],[0.006929279235186538],[5.877359376646708e-08],[7.554130418812252e-08],[0.5520404090750936]
1752,[1.0316196764540382e-07],[0.006929241129040003],[5.819728153409005e-08],[8.409447856917097e-08],[0.5313493344772443]
1753,[9.999616474600568e-08],[0.006929583863928193],[5.642621045704982e-08],[7.465239093260683e-08],[0.527330805150829]
1754,[9.383632394493856e-08],[0.0069299201489771735],[5.8338088080613334e-08],[7.173983782499955e-08],[0.4835676884005804]
1755,[9.29559967119674e-08],[0.006930130056142941],[5.714429768016647e-08],[7.588264749006618e-08],[0.3514966837032367]
1756,[8.188372660391214e-08],[0.0069301442389325014],[5.626598192394296e-08],[6.773610929191085e-08],[0.30913440964263633]
1757,[8.603025626092962e-08],[0.0069292589602763695],[5.823063386169891e-08],[7.225373718599945e-08],[0.33948703315243806]
1758,[9.087825307253242e-08],[0.006929344870642925],[5.655287556822093e-08],[7.446503857970071e-08],[0.3288757808807769]
1759,[8.634906963376636e-08],[0.006929620270481558],[5.613812272148019e-08],[7.110318752403067e-08],[0.29037448499337215]
1760,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
1761,[1.0316196764540382e-07],[0.006929241129040003],[5.819728153409005e-08],[8.409447856917097e-08],[0.5313493344772443]
1762,[9.999616474600568e-08],[0.006929583863928193],[5.642621045704982e-08],[7.465239093260683e-08],[0.527330805150829]
1763,[9.383632394493856e-08],[0.0069299201489771735],[5.8338088080613334e-08],[7.173983782499955e-08],[0.4835676884005804]
1764,[9.29559967119674e-08],[0.006930130056142941],[5.714429768016647e-08],[7.588264749006618e-08],[0.3514966837032367]
1765,[8.188372660391214e-08],[0.0069301442389325014],[5.626598192394296e-08],[6.773610929191085e-08],[0.30913440964263633]
1766,[8.603025626092962e-08],[0.0069292589602763695],[5.823063386169891e-08],[7.225373718599945e-08],[0.33948703315243806]
1767,[9.087825307253242e-08],[0.006929344870642925],[5.655287556822093e-08],[7.446503857970071e-08],[0.3288757808807769]
1768,[8.634906963376636e-08],[0.006929620270481558],[5.613812272148019e-08],[7.110318752403067e-08],[0.29037448499337215]
1769,[9.700642035441043e-08],[0.006929996453278564],[5.6993547491716395e-08],[7.460447905383092e-08],[0.4460785403908752]
1770,[9.949340650638587e-08],[0.006929500532307014],[6.067746922076178e-08],[7.876266683836029e-08],[0.5555055193690419]
1771,[9.906226727536401e-08],[0.0069296033070967164],[6.152972620635182e-08],[7.452145656389846e-08],[0.45114644756151817]
1772,[9.638063140009014e-08],[0.006928999142597656],[5.881511116132348e-08],[7.461384886494208e-08],[0.5475613659551255]
1773,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
1774,[9.700642035441043e-08],[0.006929996453278564],[5.6993547491716395e-08],[7.460447905383092e-08],[0.4460785403908752]
1775,[9.949340650638587e-08],[0.006929500532307014],[6.067746922076178e-08],[7.876266683836029e-08],[0.5555055193690419]
1776,[9.906226727536401e-08],[0.0069296033070967164],[6.152972620635182e-08],[7.452145656389846e-08],[0.45114644756151817]
1777,[9.638063140009014e-08],[0.006928999142597656],[5.881511116132348e-08],[7.461384886494208e-08],[0.5475613659551255]
1778,[9.8516064192323e-08],[0.006929764323351927],[6.116385379939986e-08],[7.903402609477422e-08],[0.5623742964133768]
1779,[9.269834592751611e-08],[0.006930107023820169],[5.7608485410961e-08],[7.180020348842306e-08],[0.34195437712583066]
1780,[8.729535260477515e-08],[0.006929917835674108],[5.883574034835272e-08],[7.189187569917481e-08],[0.3061479751338191]
1781,[8.691783171753174e-08],[0.006930434981819562],[5.419904011303307e-08],[7.216569711849587e-08],[0.37128441867226]
1782,[8.146182366368872e-08],[0.0069298061283267695],[5.316400049337815e-08],[6.735890141044935e-08],[0.2453763938463226]
1783,[8.762445010273866e-08],[0.0069295940142335526],[5.8847723624250126e-08],[7.192785023391693e-08],[0.3204698698661651]
1784,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
1785,[9.906226727536401e-08],[0.0069296033070967164],[6.152972620635182e-08],[7.452145656389846e-08],[0.45114644756151817]
1786,[9.638063140009014e-08],[0.006928999142597656],[5.881511116132348e-08],[7.461384886494208e-08],[0.5475613659551255]
1787,[9.8516064192323e-08],[0.006929764323351927],[6.116385379939986e-08],[7.903402609477422e-08],[0.5623742964133768]
1788,[9.269834592751611e-08],[0.006930107023820169],[5.7608485410961e-08],[7.180020348842306e-08],[0.34195437712583066]
1789,[8.729535260477515e-08],[0.006929917835674108],[5.883574034835272e-08],[7.189187569917481e-08],[0.3061479751338191]
1790,[8.691783171753174e-08],[0.006930434981819562],[5.419904011303307e-08],[7.216569711849587e-08],[0.37128441867226]
1791,[8.146182366368872e-08],[0.0069298061283267695],[5.316400049337815e-08],[6.735890141044935e-08],[0.2453763938463226]
1792,[8.762445010273866e-08],[0.0069295940142335526],[5.8847723624250126e-08],[7.192785023391693e-08],[0.3204698698661651]
1793,[1.0040336221637646e-07],[0.006929137119070959],[5.970205310843637e-08],[7.521034062474626e-08],[0.48616960309210805]
1794,[9.4512837591687e-08],[0.006930163567332359],[6.127167492233299e-08],[7.934339950439866e-08],[0.5301783553035632]
1795,[9.445563330635354e-08],[0.006929887440606959],[5.850623314672184e-08],[7.959509587471279e-08],[0.528088215128162]
1796,[9.400036677387896e-08],[0.006929953634920095],[5.988141285414697e-08],[7.520951163748552e-08],[0.4695143097370902]
1797,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
1798,[1.0040336221637646e-07],[0.006929137119070959],[5.970205310843637e-08],[7.521034062474626e-08],[0.48616960309210805]
1799,[9.4512837591687e-08],[0.006930163567332359],[6.127167492233299e-08],[7.934339950439866e-08],[0.5301783553035632]
1800,[9.445563330635354e-08],[0.006929887440606959],[5.850623314672184e-08],[7.959509587471279e-08],[0.528088215128162]
1801,[9.400036677387896e-08],[0.006929953634920095],[5.988141285414697e-08],[7.520951163748552e-08],[0.4695143097370902]
1802,[9.672649234096622e-08],[0.00692947409744361],[6.019999142861223e-08],[7.980632984157305e-08],[0.5162404550204148]
1803,[9.35126546826285e-08],[0.0069297598773810755],[5.820905001574201e-08],[7.54197371828199e-08],[0.37768738869029533]
1804,[8.877614997060039e-08],[0.006929886521094382],[6.027949380939057e-08],[7.25907321840068e-08],[0.3483719527903981]
1805,[9.11570314727927e-08],[0.006928939738170052],[5.770929835078223e-08],[7.104898630688954e-08],[0.374645994561607]
1806,[9.599259157163064e-08],[0.006929326165613852],[5.7574963859634656e-08],[6.813940053008613e-08],[0.32770345064563494]
1807,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
1808,[1.0040336221637646e-07],[0.006929137119070959],[5.970205310843637e-08],[7.521034062474626e-08],[0.48616960309210805]
1809,[9.445563330635354e-08],[0.006929887440606959],[5.850623314672184e-08],[7.959509587471279e-08],[0.528088215128162]
1810,[9.400036677387896e-08],[0.006929953634920095],[5.988141285414697e-08],[7.520951163748552e-08],[0.4695143097370902]
1811,[9.672649234096622e-08],[0.00692947409744361],[6.019999142861223e-08],[7.980632984157305e-08],[0.5162404550204148]
1812,[9.35126546826285e-08],[0.0069297598773810755],[5.820905001574201e-08],[7.54197371828199e-08],[0.37768738869029533]
1813,[8.877614997060039e-08],[0.006929886521094382],[6.027949380939057e-08],[7.25907321840068e-08],[0.3483719527903981]
1814,[9.11570314727927e-08],[0.006928939738170052],[5.770929835078223e-08],[7.104898630688954e-08],[0.374645994561607]
1815,[9.599259157163064e-08],[0.006929326165613852],[5.7574963859634656e-08],[6.813940053008613e-08],[0.32770345064563494]
1816,[9.307321899005838e-08],[0.0069298972268047945],[5.8423836346526157e-08],[7.247825710051629e-08],[0.37439063172812814]
1817,[9.522896371989215e-08],[0.006929450066709832],[5.8297548192625693e-08],[7.487529789434211e-08],[0.5966837690665209]
1818,[9.147004346179505e-08],[0.006928920612942251],[5.932450605959401e-08],[7.631059450706216e-08],[0.5339935255523955]
1819,[9.885116591309386e-08],[0.006929152467217547],[5.953463484623431e-08],[7.426860867357732e-08],[0.5052871427491393]
1820,[1.016073167268482e-07],[0.006929441735394724],[5.676845605515448e-08],[7.895734743073028e-08],[0.5204210087273514]
1821,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
1822,[9.599259157163064e-08],[0.006929326165613852],[5.7574963859634656e-08],[6.813940053008613e-08],[0.32770345064563494]
1823,[9.307321899005838e-08],[0.0069298972268047945],[5.8423836346526157e-08],[7.247825710051629e-08],[0.37439063172812814]
1824,[9.522896371989215e-08],[0.006929450066709832],[5.8297548192625693e-08],[7.487529789434211e-08],[0.5966837690665209]
1825,[9.147004346179505e-08],[0.006928920612942251],[5.932450605959401e-08],[7.631059450706216e-08],[0.5339935255523955]
1826,[9.885116591309386e-08],[0.006929152467217547],[5.953463484623431e-08],[7.426860867357732e-08],[0.5052871427491393]
1827,[1.016073167268482e-07],[0.006929441735394724],[5.676845605515448e-08],[7.895734743073028e-08],[0.5204210087273514]
1828,[9.045937904798667e-08],[0.006929302628396236],[6.141884867566953e-08],[7.406938007415999e-08],[0.468584688950687]
1829,[8.914960998962095e-08],[0.0069296307405241585],[5.68982813852859e-08],[6.735613723229041e-08],[0.29099656309969296]
1830,[8.467342941120248e-08],[0.00692937453581921],[5.6960600061692574e-08],[7.382456663804738e-08],[0.3256891766331958]
1831,[9.229277351826757e-08],[0.006929795918720259],[5.6578311212623595e-08],[7.647325932726243e-08],[0.34587326522853984]
1832,[9.608547830483121e-08],[0.006929854475352],[5.6228963398462945e-08],[6.879179754482941e-08],[0.35064993584355925]
1833,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
1834,[9.522896371989215e-08],[0.006929450066709832],[5.8297548192625693e-08],[7.487529789434211e-08],[0.5966837690665209]
1835,[9.885116591309386e-08],[0.006929152467217547],[5.953463484623431e-08],[7.426860867357732e-08],[0.5052871427491393]
1836,[1.016073167268482e-07],[0.006929441735394724],[5.676845605515448e-08],[7.895734743073028e-08],[0.5204210087273514]
1837,[9.045937904798667e-08],[0.006929302628396236],[6.141884867566953e-08],[7.406938007415999e-08],[0.468584688950687]
1838,[8.914960998962095e-08],[0.0069296307405241585],[5.68982813852859e-08],[6.735613723229041e-08],[0.29099656309969296]
1839,[8.467342941120248e-08],[0.00692937453581921],[5.6960600061692574e-08],[7.382456663804738e-08],[0.3256891766331958]
1840,[9.229277351826757e-08],[0.006929795918720259],[5.6578311212623595e-08],[7.647325932726243e-08],[0.34587326522853984]
1841,[9.608547830483121e-08],[0.006929854475352],[5.6228963398462945e-08],[6.879179754482941e-08],[0.35064993584355925]
1842,[9.653759518265606e-08],[0.006930078296601947],[5.8443341575387584e-08],[6.905388695139916e-08],[0.37885022068741525]
1843,[9.127228088837171e-08],[0.006928881456054526],[5.7914504185952915e-08],[7.718446925692257e-08],[0.4657122542292358]
1844,[9.673085394410093e-08],[0.006928738787388051],[5.772129953889287e-08],[7.446483800400365e-08],[0.5655918695205641]
1845,[1.0077724633190877e-07],[0.0069289058053490895],[6.112365356178504e-08],[7.193025003337073e-08],[0.5671819523155042]
1846,[9.42583403385793e-08],[0.006928778469936402],[6.24763339015241e-08],[7.596231841292914e-08],[0.6104061776651653]
1847,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
1848,[9.127228088837171e-08],[0.006928881456054526],[5.7914504185952915e-08],[7.718446925692257e-08],[0.4657122542292358]
1849,[9.673085394410093e-08],[0.006928738787388051],[5.772129953889287e-08],[7.446483800400365e-08],[0.5655918695205641]
1850,[1.0077724633190877e-07],[0.0069289058053490895],[6.112365356178504e-08],[7.193025003337073e-08],[0.5671819523155042]
1851,[9.42583403385793e-08],[0.006928778469936402],[6.24763339015241e-08],[7.596231841292914e-08],[0.6104061776651653]
1852,[8.859041888191142e-08],[0.006928823166260327],[6.309953892452002e-08],[8.11158588144693e-08],[0.6724531685193487]
1853,[9.105836221627641e-08],[0.0069285789363047945],[5.96525162245992e-08],[7.927057045073606e-08],[0.41016643122962254]
1854,[8.788983913677918e-08],[0.006929459617633902],[6.122440386383816e-08],[7.27624053950703e-08],[0.37503580805482706]
1855,[9.586669204592985e-08],[0.0069292669099155196],[5.931347833774287e-08],[7.717615649720494e-08],[0.39683688624172125]
1856,[8.189310622358646e-08],[0.0069289042699119275],[5.750852179580599e-08],[7.13107740868062e-08],[0.3635225872456811]
1857,[8.431676574604021e-08],[0.006929165468534452],[5.720701079249291e-08],[7.313722208926479e-08],[0.361660889383778]
1858,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
1859,[9.127228088837171e-08],[0.006928881456054526],[5.7914504185952915e-08],[7.718446925692257e-08],[0.4657122542292358]
1860,[1.0077724633190877e-07],[0.0069289058053490895],[6.112365356178504e-08],[7.193025003337073e-08],[0.5671819523155042]
1861,[9.42583403385793e-08],[0.006928778469936402],[6.24763339015241e-08],[7.596231841292914e-08],[0.6104061776651653]
1862,[8.859041888191142e-08],[0.006928823166260327],[6.309953892452002e-08],[8.11158588144693e-08],[0.6724531685193487]
1863,[9.105836221627641e-08],[0.0069285789363047945],[5.96525162245992e-08],[7.927057045073606e-08],[0.41016643122962254]
1864,[8.788983913677918e-08],[0.006929459617633902],[6.122440386383816e-08],[7.27624053950703e-08],[0.37503580805482706]
1865,[9.586669204592985e-08],[0.0069292669099155196],[5.931347833774287e-08],[7.717615649720494e-08],[0.39683688624172125]
1866,[8.189310622358646e-08],[0.0069289042699119275],[5.750852179580599e-08],[7.13107740868062e-08],[0.3635225872456811]
1867,[8.431676574604021e-08],[0.006929165468534452],[5.720701079249291e-08],[7.313722208926479e-08],[0.361660889383778]
1868,[9.817119009482347e-08],[0.006928785269591487],[5.6616750735183176e-08],[7.73232999618538e-08],[0.4240629962001683]
1869,[9.357500974846409e-08],[0.006929275844612156],[5.992387238974505e-08],[7.76294681136565e-08],[0.5905491801443343]
1870,[9.882003171744401e-08],[0.006928964906413745],[5.840793951266564e-08],[7.921477566677836e-08],[0.5285588680399328]
1871,[1.01590206709024e-07],[0.006929094109747513],[5.7143209983359063e-08],[7.827462622425069e-08],[0.5688768357787698]
1872,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
