,NPM,NAA,NLK,NLM,NAU
308,[8.210480259387819e-08],[0.001979974457531264],[3.4922900923006815e-08],[5.054524766313226e-08],[0.4441647774767181]
309,[8.76945774387898e-08],[0.0019799594823727918],[3.871193708556676e-08],[5.6142747497416926e-08],[0.5953695318646015]
310,[9.30946066782761e-08],[0.001980035658760609],[4.006524899308268e-08],[5.0666323083280285e-08],[0.5301016928664021]
311,[8.74238346859533e-08],[0.001979955368528647],[3.815695222032396e-08],[5.501049173727894e-08],[0.49434781824323065]
312,[8.225866408654904e-08],[0.001979944152602853],[3.7787017856332524e-08],[5.265452739041209e-08],[0.5488480097192311]
313,[8.07693128130189e-08],[0.0019800849169244543],[3.611042770023974e-08],[4.911378122292895e-08],[0.4220736559642828]
314,[7.529348862400501e-08],[0.001979974133558673],[4.0032563571443944e-08],[4.994763231179235e-08],[0.33560976059219966]
315,[7.25837918221339e-08],[0.0019800072335522624],[3.4155474136158636e-08],[4.738104914650841e-08],[0.32432179429881813]
316,[7.813675978013814e-08],[0.001979934892047867],[3.573983127990378e-08],[5.0222251058070106e-08],[0.3485826212987494]
317,[7.765546982946199e-08],[0.00197995039334136],[3.455395006045013e-08],[4.6418327161857714e-08],[0.31252649317264397]
318,[8.210480259387819e-08],[0.001979974457531264],[3.4922900923006815e-08],[5.054524766313226e-08],[0.4441647774767181]
319,[9.30946066782761e-08],[0.001980035658760609],[4.006524899308268e-08],[5.0666323083280285e-08],[0.5301016928664021]
320,[8.74238346859533e-08],[0.001979955368528647],[3.815695222032396e-08],[5.501049173727894e-08],[0.49434781824323065]
321,[8.225866408654904e-08],[0.001979944152602853],[3.7787017856332524e-08],[5.265452739041209e-08],[0.5488480097192311]
322,[8.07693128130189e-08],[0.0019800849169244543],[3.611042770023974e-08],[4.911378122292895e-08],[0.4220736559642828]
323,[7.529348862400501e-08],[0.001979974133558673],[4.0032563571443944e-08],[4.994763231179235e-08],[0.33560976059219966]
324,[7.25837918221339e-08],[0.0019800072335522624],[3.4155474136158636e-08],[4.738104914650841e-08],[0.32432179429881813]
325,[7.813675978013814e-08],[0.001979934892047867],[3.573983127990378e-08],[5.0222251058070106e-08],[0.3485826212987494]
326,[8.001172425476507e-08],[0.0019799484766546502],[3.588497198471514e-08],[5.0268254562719005e-08],[0.3597851092670274]
327,[9.23777294929894e-08],[0.001979934677808325],[3.573296130034758e-08],[5.666054964545778e-08],[0.5459001524079268]
328,[8.132588858298033e-08],[0.001979952694162643],[3.3118381692514846e-08],[5.2508704499874134e-08],[0.5524717782898764]
329,[8.810960031104007e-08],[0.0019798347463788916],[3.700340981276163e-08],[5.5802437362711746e-08],[0.5734648137519175]
330,[7.529348862400501e-08],[0.001979974133558673],[4.0032563571443944e-08],[4.994763231179235e-08],[0.33560976059219966]
331,[7.25837918221339e-08],[0.0019800072335522624],[3.4155474136158636e-08],[4.738104914650841e-08],[0.32432179429881813]
332,[7.813675978013814e-08],[0.001979934892047867],[3.573983127990378e-08],[5.0222251058070106e-08],[0.3485826212987494]
333,[8.001172425476507e-08],[0.0019799484766546502],[3.588497198471514e-08],[5.0268254562719005e-08],[0.3597851092670274]
334,[9.23777294929894e-08],[0.001979934677808325],[3.573296130034758e-08],[5.666054964545778e-08],[0.5459001524079268]
335,[8.132588858298033e-08],[0.001979952694162643],[3.3118381692514846e-08],[5.2508704499874134e-08],[0.5524717782898764]
336,[8.810960031104007e-08],[0.0019798347463788916],[3.700340981276163e-08],[5.5802437362711746e-08],[0.5734648137519175]
337,[8.729700570622506e-08],[0.001979729384280415],[3.679784060204574e-08],[5.2360758836573484e-08],[0.5161651019402403]
338,[8.062485707353079e-08],[0.001980052370735885],[3.440872031266574e-08],[5.3062849914647496e-08],[0.46698477771901087]
339,[8.092109206618605e-08],[0.00197992076207775],[3.6210054453677664e-08],[4.8990715618443825e-08],[0.3423390422839446]
340,[7.43782483124996e-08],[0.0019797819918662626],[3.4450733629020556e-08],[4.800615716250554e-08],[0.3351327119352815]
341,[7.850548515719814e-08],[0.001979911254027355],[3.673085513293791e-08],[5.1428227999351645e-08],[0.3263450615566675]
342,[7.111036480621558e-08],[0.0019797189965807746],[3.256772100871722e-08],[4.9813181195388034e-08],[0.2903081730951991]
343,[7.529348862400501e-08],[0.001979974133558673],[4.0032563571443944e-08],[4.994763231179235e-08],[0.33560976059219966]
344,[7.813675978013814e-08],[0.001979934892047867],[3.573983127990378e-08],[5.0222251058070106e-08],[0.3485826212987494]
345,[8.132588858298033e-08],[0.001979952694162643],[3.3118381692514846e-08],[5.2508704499874134e-08],[0.5524717782898764]
346,[8.810960031104007e-08],[0.0019798347463788916],[3.700340981276163e-08],[5.5802437362711746e-08],[0.5734648137519175]
347,[8.729700570622506e-08],[0.001979729384280415],[3.679784060204574e-08],[5.2360758836573484e-08],[0.5161651019402403]
348,[8.062485707353079e-08],[0.001980052370735885],[3.440872031266574e-08],[5.3062849914647496e-08],[0.46698477771901087]
349,[8.092109206618605e-08],[0.00197992076207775],[3.6210054453677664e-08],[4.8990715618443825e-08],[0.3423390422839446]
350,[7.43782483124996e-08],[0.0019797819918662626],[3.4450733629020556e-08],[4.800615716250554e-08],[0.3351327119352815]
351,[7.850548515719814e-08],[0.001979911254027355],[3.673085513293791e-08],[5.1428227999351645e-08],[0.3263450615566675]
352,[7.111036480621558e-08],[0.0019797189965807746],[3.256772100871722e-08],[4.9813181195388034e-08],[0.2903081730951991]
353,[8.013176019161691e-08],[0.0019800978793177953],[3.5301535872407786e-08],[4.702871600150435e-08],[0.2801415552722712]
354,[8.066286562395836e-08],[0.001979766082987419],[3.494367535634607e-08],[5.546507323636473e-08],[0.5145487131535436]
355,[8.959675892940428e-08],[0.0019798574940897377],[3.799651859572927e-08],[5.6217563534123165e-08],[0.5479307681123481]
356,[7.736655559106856e-08],[0.001979949907289234],[3.9078700155342884e-08],[5.656962358530834e-08],[0.6064916315192415]
357,[9.025518384639304e-08],[0.0019800526658493027],[3.640170667547916e-08],[5.1903519224539734e-08],[0.5588081446116137]
358,[7.111036480621558e-08],[0.0019797189965807746],[3.256772100871722e-08],[4.9813181195388034e-08],[0.2903081730951991]
359,[8.013176019161691e-08],[0.0019800978793177953],[3.5301535872407786e-08],[4.702871600150435e-08],[0.2801415552722712]
360,[8.066286562395836e-08],[0.001979766082987419],[3.494367535634607e-08],[5.546507323636473e-08],[0.5145487131535436]
361,[8.959675892940428e-08],[0.0019798574940897377],[3.799651859572927e-08],[5.6217563534123165e-08],[0.5479307681123481]
362,[7.736655559106856e-08],[0.001979949907289234],[3.9078700155342884e-08],[5.656962358530834e-08],[0.6064916315192415]
363,[9.025518384639304e-08],[0.0019800526658493027],[3.640170667547916e-08],[5.1903519224539734e-08],[0.5588081446116137]
364,[8.77417878512721e-08],[0.0019800639646676307],[3.555153824094976e-08],[5.699904551615097e-08],[0.4788222112599717]
365,[7.57542901098905e-08],[0.0019801227106145645],[3.99170858300654e-08],[5.216723019579371e-08],[0.40299101502615203]
366,[7.667280812782575e-08],[0.0019799840964703098],[3.8010390643421565e-08],[5.222943171703936e-08],[0.3166514424970871]
367,[7.787829559848574e-08],[0.001979990804053793],[3.620606387289193e-08],[4.82673423613735e-08],[0.34465331216113687]
368,[7.445510052550197e-08],[0.001979889334016145],[3.396189778322811e-08],[4.860602675941147e-08],[0.31398288006356617]
369,[8.0524297425077e-08],[0.0019798181372337126],[3.598522277805981e-08],[4.792135089278333e-08],[0.28107913193539746]
370,[7.111036480621558e-08],[0.0019797189965807746],[3.256772100871722e-08],[4.9813181195388034e-08],[0.2903081730951991]
371,[8.959675892940428e-08],[0.0019798574940897377],[3.799651859572927e-08],[5.6217563534123165e-08],[0.5479307681123481]
372,[7.736655559106856e-08],[0.001979949907289234],[3.9078700155342884e-08],[5.656962358530834e-08],[0.6064916315192415]
373,[9.025518384639304e-08],[0.0019800526658493027],[3.640170667547916e-08],[5.1903519224539734e-08],[0.5588081446116137]
374,[8.77417878512721e-08],[0.0019800639646676307],[3.555153824094976e-08],[5.699904551615097e-08],[0.4788222112599717]
375,[7.57542901098905e-08],[0.0019801227106145645],[3.99170858300654e-08],[5.216723019579371e-08],[0.40299101502615203]
376,[7.667280812782575e-08],[0.0019799840964703098],[3.8010390643421565e-08],[5.222943171703936e-08],[0.3166514424970871]
377,[7.787829559848574e-08],[0.001979990804053793],[3.620606387289193e-08],[4.82673423613735e-08],[0.34465331216113687]
378,[7.445510052550197e-08],[0.001979889334016145],[3.396189778322811e-08],[4.860602675941147e-08],[0.31398288006356617]
379,[8.0524297425077e-08],[0.0019798181372337126],[3.598522277805981e-08],[4.792135089278333e-08],[0.28107913193539746]
380,[7.915811248122081e-08],[0.0019797495143764926],[3.604755830599756e-08],[4.9587195304462405e-08],[0.3614422994717154]
381,[8.791574323806802e-08],[0.0019798312599869747],[4.230467709226482e-08],[5.9587391845169665e-08],[0.7007155064637937]
382,[8.305892273781773e-08],[0.001979963989126307],[3.742295762183014e-08],[5.509174081979764e-08],[0.6352972977797879]
383,[8.153368431014703e-08],[0.0019801251909306486],[3.946341727750114e-08],[6.25058415851746e-08],[0.717193930546677]
384,[8.591726280855277e-08],[0.0019798751335421134],[3.838033803868454e-08],[5.627226858538748e-08],[0.5649578598747773]
385,[8.791574323806802e-08],[0.0019798312599869747],[4.230467709226482e-08],[5.9587391845169665e-08],[0.7007155064637937]
386,[8.305892273781773e-08],[0.001979963989126307],[3.742295762183014e-08],[5.509174081979764e-08],[0.6352972977797879]
387,[8.153368431014703e-08],[0.0019801251909306486],[3.946341727750114e-08],[6.25058415851746e-08],[0.717193930546677]
388,[8.591726280855277e-08],[0.0019798751335421134],[3.838033803868454e-08],[5.627226858538748e-08],[0.5649578598747773]
389,[8.095073399232778e-08],[0.001980011577207164],[3.708540048979847e-08],[5.1994472788016046e-08],[0.4410030497095314]
390,[7.363101638673242e-08],[0.0019799684814969663],[3.393533079717596e-08],[5.0885086532749673e-08],[0.43350487159498324]
391,[7.550558584386951e-08],[0.0019799875162564945],[3.711981791250998e-08],[4.920761088164658e-08],[0.30347501542412697]
392,[7.883328749852853e-08],[0.0019799705819245413],[3.3781055096501846e-08],[5.106027538530698e-08],[0.3267568654995384]
393,[6.956162205497116e-08],[0.0019799042573220038],[3.355768625668619e-08],[5.0678482128001674e-08],[0.33576704232697685]
394,[7.468858284287216e-08],[0.001979779566392301],[3.3109907895498766e-08],[4.5241989080864266e-08],[0.2771962707978487]
395,[8.791574323806802e-08],[0.0019798312599869747],[4.230467709226482e-08],[5.9587391845169665e-08],[0.7007155064637937]
396,[8.305892273781773e-08],[0.001979963989126307],[3.742295762183014e-08],[5.509174081979764e-08],[0.6352972977797879]
397,[8.153368431014703e-08],[0.0019801251909306486],[3.946341727750114e-08],[6.25058415851746e-08],[0.717193930546677]
398,[8.591726280855277e-08],[0.0019798751335421134],[3.838033803868454e-08],[5.627226858538748e-08],[0.5649578598747773]
399,[8.095073399232778e-08],[0.001980011577207164],[3.708540048979847e-08],[5.1994472788016046e-08],[0.4410030497095314]
400,[7.363101638673242e-08],[0.0019799684814969663],[3.393533079717596e-08],[5.0885086532749673e-08],[0.43350487159498324]
401,[7.550558584386951e-08],[0.0019799875162564945],[3.711981791250998e-08],[4.920761088164658e-08],[0.30347501542412697]
402,[7.883328749852853e-08],[0.0019799705819245413],[3.3781055096501846e-08],[5.106027538530698e-08],[0.3267568654995384]
403,[6.956162205497116e-08],[0.0019799042573220038],[3.355768625668619e-08],[5.0678482128001674e-08],[0.33576704232697685]
404,[7.468858284287216e-08],[0.001979779566392301],[3.3109907895498766e-08],[4.5241989080864266e-08],[0.2771962707978487]
405,[8.392204133218475e-08],[0.001979980655795041],[3.644043263463545e-08],[4.9406284164411666e-08],[0.5738391439963254]
406,[8.729069382029084e-08],[0.0019798639316377644],[3.477453265029606e-08],[5.7930108033410246e-08],[0.6316364015686269]
407,[8.201587829186764e-08],[0.0019799029862236505],[3.9064625569030364e-08],[5.6389196064666505e-08],[0.552801914796783]
408,[8.092224769800451e-08],[0.001979885093939696],[3.472070037937758e-08],[5.5233826565257545e-08],[0.49184218080813275]
409,[8.392204133218475e-08],[0.001979980655795041],[3.644043263463545e-08],[4.9406284164411666e-08],[0.5738391439963254]
410,[8.729069382029084e-08],[0.0019798639316377644],[3.477453265029606e-08],[5.7930108033410246e-08],[0.6316364015686269]
411,[8.201587829186764e-08],[0.0019799029862236505],[3.9064625569030364e-08],[5.6389196064666505e-08],[0.552801914796783]
412,[8.092224769800451e-08],[0.001979885093939696],[3.472070037937758e-08],[5.5233826565257545e-08],[0.49184218080813275]
413,[8.343818332159918e-08],[0.001980168564967676],[3.685932191423249e-08],[5.2302415419463154e-08],[0.3721131392609027]
414,[8.029921559852674e-08],[0.0019800537053200427],[3.5917988055183846e-08],[4.664050829522882e-08],[0.34280793856969327]
415,[7.472477204376878e-08],[0.0019799560125848795],[3.470965780647348e-08],[4.562376135183689e-08],[0.3352284997783665]
416,[7.841958289866587e-08],[0.001979803061642916],[3.385870505262298e-08],[4.847842967864868e-08],[0.34957185111975403]
417,[7.395003323508516e-08],[0.0019799117338915396],[3.4672866736337585e-08],[4.617713234087e-08],[0.364593243114696]
418,[8.655989022235355e-08],[0.0019800389939255],[3.6234268197553353e-08],[5.8579605327169516e-08],[0.3818414127861901]
419,[8.729069382029084e-08],[0.0019798639316377644],[3.477453265029606e-08],[5.7930108033410246e-08],[0.6316364015686269]
420,[8.201587829186764e-08],[0.0019799029862236505],[3.9064625569030364e-08],[5.6389196064666505e-08],[0.552801914796783]
421,[8.092224769800451e-08],[0.001979885093939696],[3.472070037937758e-08],[5.5233826565257545e-08],[0.49184218080813275]
422,[8.343818332159918e-08],[0.001980168564967676],[3.685932191423249e-08],[5.2302415419463154e-08],[0.3721131392609027]
423,[8.029921559852674e-08],[0.0019800537053200427],[3.5917988055183846e-08],[4.664050829522882e-08],[0.34280793856969327]
424,[7.472477204376878e-08],[0.0019799560125848795],[3.470965780647348e-08],[4.562376135183689e-08],[0.3352284997783665]
425,[7.841958289866587e-08],[0.001979803061642916],[3.385870505262298e-08],[4.847842967864868e-08],[0.34957185111975403]
426,[7.395003323508516e-08],[0.0019799117338915396],[3.4672866736337585e-08],[4.617713234087e-08],[0.364593243114696]
427,[8.655989022235355e-08],[0.0019800389939255],[3.6234268197553353e-08],[5.8579605327169516e-08],[0.3818414127861901]
428,[8.82184106939482e-08],[0.0019801844349255997],[3.70679253568177e-08],[5.5280523698729595e-08],[0.4368545629450287]
429,[8.76470756808655e-08],[0.001980059574624854],[3.665751372056484e-08],[5.82289281667793e-08],[0.5763153130651797]
430,[8.527411710241329e-08],[0.0019800785234347796],[3.8018307200301215e-08],[5.512723018386548e-08],[0.5508951820441984]
431,[8.69956316113415e-08],[0.001980001269988444],[3.5097423026172596e-08],[5.271710228146213e-08],[0.5900805876395677]
432,[8.82184106939482e-08],[0.0019801844349255997],[3.70679253568177e-08],[5.5280523698729595e-08],[0.4368545629450287]
433,[8.76470756808655e-08],[0.001980059574624854],[3.665751372056484e-08],[5.82289281667793e-08],[0.5763153130651797]
434,[8.527411710241329e-08],[0.0019800785234347796],[3.8018307200301215e-08],[5.512723018386548e-08],[0.5508951820441984]
435,[8.69956316113415e-08],[0.001980001269988444],[3.5097423026172596e-08],[5.271710228146213e-08],[0.5900805876395677]
436,[7.913882369985768e-08],[0.00198018115425327],[3.657867921368729e-08],[5.295543333213429e-08],[0.3640769252158694]
437,[7.814111918240421e-08],[0.0019801956138800784],[3.649224184636295e-08],[4.7776752409961536e-08],[0.3089554854590382]
438,[7.530902955978237e-08],[0.0019800848083626472],[3.5302849291228526e-08],[4.3266854861440375e-08],[0.27543601978912696]
439,[7.623189043624841e-08],[0.001979950710594408],[3.510962130774774e-08],[4.99719769627775e-08],[0.3352646617011327]
440,[7.597977123149531e-08],[0.0019800106031718978],[3.341435873917006e-08],[4.857529701462331e-08],[0.3383614549711757]
441,[8.76470756808655e-08],[0.001980059574624854],[3.665751372056484e-08],[5.82289281667793e-08],[0.5763153130651797]
442,[8.527411710241329e-08],[0.0019800785234347796],[3.8018307200301215e-08],[5.512723018386548e-08],[0.5508951820441984]
443,[8.69956316113415e-08],[0.001980001269988444],[3.5097423026172596e-08],[5.271710228146213e-08],[0.5900805876395677]
444,[7.913882369985768e-08],[0.00198018115425327],[3.657867921368729e-08],[5.295543333213429e-08],[0.3640769252158694]
445,[7.814111918240421e-08],[0.0019801956138800784],[3.649224184636295e-08],[4.7776752409961536e-08],[0.3089554854590382]
446,[7.530902955978237e-08],[0.0019800848083626472],[3.5302849291228526e-08],[4.3266854861440375e-08],[0.27543601978912696]
447,[7.623189043624841e-08],[0.001979950710594408],[3.510962130774774e-08],[4.99719769627775e-08],[0.3352646617011327]
448,[7.597977123149531e-08],[0.0019800106031718978],[3.341435873917006e-08],[4.857529701462331e-08],[0.3383614549711757]
449,[8.948224853025019e-08],[0.001979977301484445],[3.3678339631765285e-08],[5.992243981342012e-08],[0.5755938332924844]
450,[8.464340903068587e-08],[0.0019799217077910163],[3.8231890451874646e-08],[5.495530925014829e-08],[0.5462021537428762]
451,[8.66980295446574e-08],[0.001980044106754091],[3.603627016939488e-08],[5.134975933771452e-08],[0.5587992685374511]
452,[8.08146707929187e-08],[0.0019798040643952066],[3.731164746259319e-08],[5.307913910045492e-08],[0.5187730529189674]
453,[7.623189043624841e-08],[0.001979950710594408],[3.510962130774774e-08],[4.99719769627775e-08],[0.3352646617011327]
454,[7.597977123149531e-08],[0.0019800106031718978],[3.341435873917006e-08],[4.857529701462331e-08],[0.3383614549711757]
455,[8.948224853025019e-08],[0.001979977301484445],[3.3678339631765285e-08],[5.992243981342012e-08],[0.5755938332924844]
456,[8.464340903068587e-08],[0.0019799217077910163],[3.8231890451874646e-08],[5.495530925014829e-08],[0.5462021537428762]
457,[8.66980295446574e-08],[0.001980044106754091],[3.603627016939488e-08],[5.134975933771452e-08],[0.5587992685374511]
458,[8.08146707929187e-08],[0.0019798040643952066],[3.731164746259319e-08],[5.307913910045492e-08],[0.5187730529189674]
459,[8.422707687099039e-08],[0.00197996476461981],[3.74149393520936e-08],[4.9529149902176305e-08],[0.5240984973792374]
460,[7.624103443125054e-08],[0.001979857102837881],[3.687306647720157e-08],[5.0540385422914506e-08],[0.3444165946871277]
461,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
462,[7.792874332429584e-08],[0.0019798847977958592],[3.5274452903121564e-08],[5.024711474735933e-08],[0.3478666844847724]
463,[7.597977123149531e-08],[0.0019800106031718978],[3.341435873917006e-08],[4.857529701462331e-08],[0.3383614549711757]
464,[8.464340903068587e-08],[0.0019799217077910163],[3.8231890451874646e-08],[5.495530925014829e-08],[0.5462021537428762]
465,[8.66980295446574e-08],[0.001980044106754091],[3.603627016939488e-08],[5.134975933771452e-08],[0.5587992685374511]
466,[8.08146707929187e-08],[0.0019798040643952066],[3.731164746259319e-08],[5.307913910045492e-08],[0.5187730529189674]
467,[8.422707687099039e-08],[0.00197996476461981],[3.74149393520936e-08],[4.9529149902176305e-08],[0.5240984973792374]
468,[7.624103443125054e-08],[0.001979857102837881],[3.687306647720157e-08],[5.0540385422914506e-08],[0.3444165946871277]
469,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
470,[7.792874332429584e-08],[0.0019798847977958592],[3.5274452903121564e-08],[5.024711474735933e-08],[0.3478666844847724]
471,[7.153949656938158e-08],[0.001979948384606277],[3.265892994387154e-08],[5.128829596013149e-08],[0.32400498202266004]
472,[7.903542591323761e-08],[0.00198013045305411],[3.44001260909213e-08],[5.357590153525485e-08],[0.4614237955760195]
473,[8.317255026153329e-08],[0.0019801136410382654],[4.068522316746805e-08],[5.588820846346168e-08],[0.5423617472599238]
474,[8.312167577281471e-08],[0.0019799327332791325],[3.666161065026712e-08],[5.356946332942352e-08],[0.5940375739163262]
475,[8.464340903068587e-08],[0.0019799217077910163],[3.8231890451874646e-08],[5.495530925014829e-08],[0.5462021537428762]
476,[8.66980295446574e-08],[0.001980044106754091],[3.603627016939488e-08],[5.134975933771452e-08],[0.5587992685374511]
477,[8.08146707929187e-08],[0.0019798040643952066],[3.731164746259319e-08],[5.307913910045492e-08],[0.5187730529189674]
478,[8.422707687099039e-08],[0.00197996476461981],[3.74149393520936e-08],[4.9529149902176305e-08],[0.5240984973792374]
479,[7.624103443125054e-08],[0.001979857102837881],[3.687306647720157e-08],[5.0540385422914506e-08],[0.3444165946871277]
480,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
481,[7.792874332429584e-08],[0.0019798847977958592],[3.5274452903121564e-08],[5.024711474735933e-08],[0.3478666844847724]
482,[7.153949656938158e-08],[0.001979948384606277],[3.265892994387154e-08],[5.128829596013149e-08],[0.32400498202266004]
483,[7.903542591323761e-08],[0.00198013045305411],[3.44001260909213e-08],[5.357590153525485e-08],[0.4614237955760195]
484,[8.317255026153329e-08],[0.0019801136410382654],[4.068522316746805e-08],[5.588820846346168e-08],[0.5423617472599238]
485,[8.312167577281471e-08],[0.0019799327332791325],[3.666161065026712e-08],[5.356946332942352e-08],[0.5940375739163262]
486,[8.338334816253143e-08],[0.0019801126931842466],[4.0141316975838915e-08],[5.9049262593570824e-08],[0.6103344739464667]
487,[9.14852576694988e-08],[0.0019800503072305415],[3.990136275677915e-08],[6.054391766735604e-08],[0.6176946401224072]
488,[8.25850604652939e-08],[0.0019801464955773542],[3.723008310393173e-08],[5.469993336639792e-08],[0.657495316890057]
489,[7.459612039452123e-08],[0.00198010577767602],[3.357291044681552e-08],[4.732210511941407e-08],[0.3789914763622259]
490,[7.214287819023463e-08],[0.001979991368674761],[3.861734886471759e-08],[4.844014676713484e-08],[0.3338918083970928]
491,[8.08146707929187e-08],[0.0019798040643952066],[3.731164746259319e-08],[5.307913910045492e-08],[0.5187730529189674]
492,[7.624103443125054e-08],[0.001979857102837881],[3.687306647720157e-08],[5.0540385422914506e-08],[0.3444165946871277]
493,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
494,[8.317255026153329e-08],[0.0019801136410382654],[4.068522316746805e-08],[5.588820846346168e-08],[0.5423617472599238]
495,[8.338334816253143e-08],[0.0019801126931842466],[4.0141316975838915e-08],[5.9049262593570824e-08],[0.6103344739464667]
496,[9.14852576694988e-08],[0.0019800503072305415],[3.990136275677915e-08],[6.054391766735604e-08],[0.6176946401224072]
497,[8.25850604652939e-08],[0.0019801464955773542],[3.723008310393173e-08],[5.469993336639792e-08],[0.657495316890057]
498,[7.459612039452123e-08],[0.00198010577767602],[3.357291044681552e-08],[4.732210511941407e-08],[0.3789914763622259]
499,[7.214287819023463e-08],[0.001979991368674761],[3.861734886471759e-08],[4.844014676713484e-08],[0.3338918083970928]
500,[7.349639601236933e-08],[0.0019802100980768024],[3.83479240074949e-08],[5.21334480646365e-08],[0.34232732310199776]
501,[7.935590660814148e-08],[0.0019801663764875584],[3.2662633342714876e-08],[4.7488448494643463e-08],[0.2825600039259545]
502,[7.27170749775839e-08],[0.0019798443988295056],[3.552257686913813e-08],[4.837571698107288e-08],[0.3205184066813723]
503,[8.351826106488229e-08],[0.001979771190862019],[3.651324831221087e-08],[4.749804643670388e-08],[0.4863331283909366]
504,[8.371054646396643e-08],[0.0019800022404017317],[3.449153539623582e-08],[5.564218708939165e-08],[0.5438679215911242]
505,[8.570001313227832e-08],[0.0019799492577004607],[3.345371852929956e-08],[4.9727581301231004e-08],[0.50209584962721]
506,[8.774579165207891e-08],[0.001979816928083771],[3.510345788805557e-08],[5.575283708686058e-08],[0.5308050721614211]
507,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
508,[7.935590660814148e-08],[0.0019801663764875584],[3.2662633342714876e-08],[4.7488448494643463e-08],[0.2825600039259545]
509,[7.27170749775839e-08],[0.0019798443988295056],[3.552257686913813e-08],[4.837571698107288e-08],[0.3205184066813723]
510,[8.351826106488229e-08],[0.001979771190862019],[3.651324831221087e-08],[4.749804643670388e-08],[0.4863331283909366]
511,[8.371054646396643e-08],[0.0019800022404017317],[3.449153539623582e-08],[5.564218708939165e-08],[0.5438679215911242]
512,[8.570001313227832e-08],[0.0019799492577004607],[3.345371852929956e-08],[4.9727581301231004e-08],[0.50209584962721]
513,[8.774579165207891e-08],[0.001979816928083771],[3.510345788805557e-08],[5.575283708686058e-08],[0.5308050721614211]
514,[7.876916776919284e-08],[0.001979852203512629],[3.6959900728255545e-08],[5.6207779206101084e-08],[0.5696576468863104]
515,[7.918437639303039e-08],[0.0019799886987643856],[3.347433439781414e-08],[5.059895751823604e-08],[0.4902930139223816]
516,[8.19105015061461e-08],[0.0019800977409125346],[3.532496299560581e-08],[4.771883093519611e-08],[0.37700472290306636]
517,[7.673975280088807e-08],[0.0019799395928698942],[3.6770758734702265e-08],[4.512427295633938e-08],[0.35308186620333054]
518,[6.989202696835041e-08],[0.0019798695310257667],[3.3515973822461384e-08],[4.997366325768615e-08],[0.3354118343496241]
519,[7.522944155811678e-08],[0.0019797966613080606],[3.401451683470646e-08],[4.6726231427581585e-08],[0.2961271744755995]
520,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
521,[7.935590660814148e-08],[0.0019801663764875584],[3.2662633342714876e-08],[4.7488448494643463e-08],[0.2825600039259545]
522,[7.27170749775839e-08],[0.0019798443988295056],[3.552257686913813e-08],[4.837571698107288e-08],[0.3205184066813723]
523,[8.570001313227832e-08],[0.0019799492577004607],[3.345371852929956e-08],[4.9727581301231004e-08],[0.50209584962721]
524,[8.774579165207891e-08],[0.001979816928083771],[3.510345788805557e-08],[5.575283708686058e-08],[0.5308050721614211]
525,[7.876916776919284e-08],[0.001979852203512629],[3.6959900728255545e-08],[5.6207779206101084e-08],[0.5696576468863104]
526,[7.918437639303039e-08],[0.0019799886987643856],[3.347433439781414e-08],[5.059895751823604e-08],[0.4902930139223816]
527,[8.19105015061461e-08],[0.0019800977409125346],[3.532496299560581e-08],[4.771883093519611e-08],[0.37700472290306636]
528,[7.673975280088807e-08],[0.0019799395928698942],[3.6770758734702265e-08],[4.512427295633938e-08],[0.35308186620333054]
529,[6.989202696835041e-08],[0.0019798695310257667],[3.3515973822461384e-08],[4.997366325768615e-08],[0.3354118343496241]
530,[7.522944155811678e-08],[0.0019797966613080606],[3.401451683470646e-08],[4.6726231427581585e-08],[0.2961271744755995]
531,[7.998949087579791e-08],[0.001980016255493084],[3.761691071883891e-08],[5.088166545099328e-08],[0.3627977791556241]
532,[8.678761339348024e-08],[0.0019801158793893566],[3.7337722788416035e-08],[5.047469355676723e-08],[0.4347129247286701]
533,[8.386239174468653e-08],[0.0019800014720046046],[3.91034920927068e-08],[4.990209666402764e-08],[0.57290542699673]
534,[8.893142115688578e-08],[0.0019800558125496956],[3.492088291682658e-08],[5.559225501832337e-08],[0.5282151331977475]
535,[7.864731505085012e-08],[0.001980107797633939],[3.5744133167316124e-08],[5.1021479415315535e-08],[0.4548001990804518]
536,[7.333135066482706e-08],[0.001979912916364683],[3.5491861400665586e-08],[5.046969483689138e-08],[0.3127665822388803]
537,[8.386239174468653e-08],[0.0019800014720046046],[3.91034920927068e-08],[4.990209666402764e-08],[0.57290542699673]
538,[8.893142115688578e-08],[0.0019800558125496956],[3.492088291682658e-08],[5.559225501832337e-08],[0.5282151331977475]
539,[7.864731505085012e-08],[0.001980107797633939],[3.5744133167316124e-08],[5.1021479415315535e-08],[0.4548001990804518]
