time	NAA Phase	NAA Amp	NPM Phase	NPM Amp
56490	-602.3546	9.427296	-497.3262	-11.36684
56491	-602.4236	9.386986	-489.9405	-11.40565
56492	-602.6641	9.410552	-491.6896	-11.495
56493	-602.3169	9.447043	-492.7033	-11.09264
56494	-602.6056	9.463894	-491.5813	-11.61717
56495	-602.4181	9.400499	-492.3726	-9.561655
56496	-602.431	9.344925	-489.1478	-10.33271
56497	-602.0137	4.208791	-483.5273	-10.90434
56498	-606.8862	-19.79609	-488.1807	-10.79986
56499	-608.423	-19.88651	-493.2583	-11.02548
56500	-602.6405	-20.38696	-497.4022	-10.30196
56501	-604.6391	-20.90118	-495.6561	-10.57472
56502	-595.0369	-20.23715	-495.3993	-11.08281
56503	-593.305	-21.71895	-495.2584	-11.36935
56504	-588.6959	-20.96208	-486.5013	-11.11408
56505	-589.897	-21.91382	-495.6633	-11.22533
56506	-586.2616	-21.05928	-494.571	-10.97969
56507	-596.451	-20.85545	-496.2846	-12.06928
56508	-602.6311	-20.79203	-485.344	-11.88796
56509	-604.8619	-19.42753	-499.7211	-10.7225
56510	-604.8001	-20.7169	-495.5204	-11.03957
56511	-610.7372	-21.3091	-498.7463	-11.97098
56512	-603.2043	-20.98595	-494.4084	-11.02918
56513	-611.0953	-20.17213	-498.1133	-10.52952
56514	-613.2861	-20.57246	-497.1001	-11.1069
56515	-614.5311	-19.79953	-487.05	-10.62745
56516	-623.0592	-20.15348	-485.6205	-10.88899
56517	-621.9754	-19.2435	-491.2786	-11.40683
56518	-619.1109	-20.2189	-483.3789	-11.45907
56519	-620.0023	-20.86916	-486.8599	-12.68394
56520	-623.7237	-22.67432	-491.1088	-12.60388
56521	-626.4338	-20.70907	-492.0734	-11.54942
56522	-624.2536	-20.77825	-491.4412	-11.35349
56523	-623.5725	-20.17362	-489.2161	-11.14626
56524	-621.3101	-20.26959	-493.8195	-11.25408
56525	-626.3447	-20.46541	-485.739	-11.64419
56526	-626.9779	-20.8937	-489.044	-10.8953
56527	-622.5637	-20.44864	-492.1662	-11.49137
56528	-618.6101	-20.00096	-480.8542	-10.60608
56529	-621.0209	-20.27187	-481.3574	-10.38436
56530	-621.3397	-19.8756	-477.485	-10.52603
56531	-621.603	-19.13799	-478.3912	-10.62523
56532	-624.971	-20.94427	-472.3393	-10.81071
56533	-624.0529	-20.15664	-481.924	-11.1564
56534	-620.7567	-20.07237	-487.0891	-11.70317
56535	-617.7375	-20.56796	-482.5074	-11.597
56536	-620.2311	-19.75974	-486.9501	-11.33599
56537	-618.7219	-20.98704	-483.3166	-12.08228
56538	-620.7706	-17.72103	-487.0045	-11.21002
56539	-623.2921	-19.96902	-485.5393	-12.19785
56540	-622.6929	-20.23619	-477.7508	-11.3631
56541	-613.2937	-21.34237	-487.6458	-11.58222
56542	-614.4822	-20.41673	-486.9384	-11.60788
56543	-610.1875	-20.1289	-493.0475	-11.82777
56544	-614.604	-19.63872	-483.9273	-11.66644
56545	-616.9868	-19.92949	-492.62	-11.38463
56546	-614.488	-19.44096	-494.6973	-11.25579
56547	-609.6602	-20.37092	-492.1891	-11.11489
56548	-605.1818	-20.21297	-488.6801	-11.62124
56549	-603.4533	-19.84436	-489.8139	-11.23611
56550	-601.8409	-19.92967	-492.0059	-11.57716
56551	-609.1353	-20.16466	-490.7271	-11.15023
56552	-611.0493	-20.24475	-487.2172	-11.39995
56553	-607.3615	-19.33205	-481.8284	-11.44898
56554	-610.1904	-20.66852	-491.2665	-11.18823
56555	-607.8636	-20.64445	-493.8399	-11.51364
56556	-604.632	-19.8816	-497.5189	-10.59614
56557	-608.8354	-18.96527	-495.7042	-10.08267
56558	-601.1915	-20.72379	-483.6791	-10.24743
56559	-592.5073	-19.44027	-476.9235	-10.198
56560	-594.0567	-19.44316	-472.4418	-10.4822
56561	-596.7502	-20.52737	-482.7509	-10.22263
56562	-597.0529	-19.69416	-490.7687	-11.231
56563	-608.5608	-19.95818	-488.2915	-10.70656
56564	-608.2873	-18.57351	-495.163	-9.971118
56565	-602.5932	-18.45395	-481.8121	-9.890241
56566	-600.6853	-20.31816	-486.7267	-10.58836
56567	-607.551	-18.85197	-483.817	-9.913315
56568	-611.4412	-20.43649	-484.4542	-10.19134
56569	-621.4778	-19.13605	-490.9173	-10.52789
56570	-613.9443	-21.00071	-490.0045	-11.20072
56571	-606.3087	-20.90132	-498.5253	-11.51573
56572	-611.442	-20.42002	-502.3048	-10.29446
56573	-608.4477	-20.85894	-487.2912	-10.6756
56574	-608.19	-19.3337	-486.3549	-9.777737
56575	-614.8197	-19.27266	-482.4098	-10.14706
56576	-613.9312	-21.39942	-479.758	-10.82479
56577	-611.5994	-20.68741	-492.4518	-11.09245
56578	-613.9876	-21.68979	-495.224	-10.29398
56579	-624.0844	-20.93852	-492.7652	-10.68622
56580	-615.1306	-20.38508	-477.6835	-10.15729
56581	-620.9065	-21.66901	-479.6576	-10.58649
56582	-613.6214	-19.66063	-481.8689	-9.917983
56583	-621.3128	-20.21632	-479.4939	-10.93296
56584	-627.7535	-21.13205	-476.3125	-11.25419
56585	-629.7093	-20.1188	-485.5672	-9.899297
56586	-632.9945	-20.38825	-476.0077	-10.45135
56587	-630.3637	-20.50434	-475.1316	-11.11088
56588	-634.147	-19.83559	-479.5739	-11.11039
56589	-639.4081	-20.67362	-478.2184	-10.31704
56590	-638.6783	-20.41916	-486.2315	-10.78067
56591	-642.3379	-20.19112	-482.217	-11.5077
56592	-637.8807	-19.73215	-480.1701	-10.99807
56593	-638.3277	-20.547	-473.4395	-11.4665
56594	-641.9475	-21.13635	-475.8677	-10.88888
56595	-643.2743	-18.7318	-484.2254	-10.43366
56596	-638.3059	-18.6739	-483.2632	-10.26078
56597	-635.217	-19.52476	-481.947	-10.55113
56598	-635.2852	-20.75055	-475.1903	-10.56166
56599	-633.7098	-19.68025	-479.5492	-10.40728
56600	-621.6566	-20.00054	-473.6201	-9.768508
56601	-632.7253	-21.01614	-471.0771	-10.22847
56602	-636.5434	-20.73318	-471.9926	-8.931972
56603	-632.0818	-19.17611	-468.5871	-9.52216
56604	-622.4184	-19.61473	-472.8495	-10.10601
56605	-628.317	-20.72054	-472.4827	-9.859924
56606	-631.3789	-21.12558	-487.2815	-10.16985
56607	-630.9911	-19.38592	-476.4714	-8.945346
56608	-628.3174	-19.82905	-483.3701	-9.355498
56609	-622.613	-18.46583	-481.9519	-9.511164
56610	-626.1931	-21.02249	-481.4122	-10.94847
56611	-625.7795	-20.18645	-474.3122	-11.60627
56612	-619.4161	-20.96832	-477.5156	-11.00124
56613	-627.9987	-20.52991	-473.784	-10.10635
56614	-629.5808	-19.86502	-481.6634	-9.544997
56615	-630.5948	-20.91492	-480.046	-9.743501
56616	-627.906	-19.39939	-477.8713	-9.383149
56617	-625.0463	-20.21199	-478.2156	-10.71594
56618	-628.2291	-20.36155	-481.3176	-9.923567
56619	-622.9594	-20.61623	-480.2311	-9.77093
56620	-621.5582	-21.24338	-474.5311	-10.32853
56621	-624.3231	-20.21874	-473.5064	-10.11438
56622	-638.1626	-21.11664	-478.233	-10.552
56623	-630.6278	-19.64586	-476.7955	-9.402881
56624	-628.691	-19.87236	-478.2423	-10.81719
56625	-630.8462	-21.33333	-480.1645	-9.402263
56626	-632.169	-19.65934	-479.431	-10.97962
56627	-627.7545	-21.7384	-478.637	-9.539241
56628	-635.7388	-19.89786	-475.5443	-10.44315
56629	-628.2675	-20.51411	-478.2907	-9.856335
56630	-638.589	-20.14463	-483.7095	-10.65654
56631	-634.3728	-19.31346	-467.4396	-10.69702
56632	-638.2794	-19.83537	-474.3051	-10.56093
56633	-638.8376	-20.32453	-469.4448	-10.59321
56634	-628.9049	-20.70383	-475.7332	-10.30673
56635	-633.4099	-21.02591	-480.8634	-10.81547
56636	-623.2654	-19.78612	-486.0403	-9.568384
56637	-629.3104	-20.40244	-477.0999	-11.62311
56638	-633.8837	-20.73532	-478.1122	-10.40319
56639	-639.2179	-18.8342	-472.5484	-10.46083
56640	-628.4989	-20.37166	-471.299	-11.41297
56641	-639.5831	-19.31686	-472.3979	-10.77681
56642	-636.2976	-20.65887	-474.7875	-10.56026
56643	-636.525	-19.84218	-470.3821	-9.667654
56644	-637.3584	-20.97747	-473.0038	-10.14481
56645	-634.3193	-18.27441	-479.4784	-10.14068
56646	-637.9409	-17.72281	-480.8191	-9.194326
56647	-631.392	-18.34041	-479.2165	-9.636733
56648	-632.4366	-19.25469	-479.052	-9.166484
56649	-632.0864	-20.96921	-483.6637	-10.11401
56650	-626.5818	-19.67726	-476.2122	-8.826299
56651	-634.5601	-19.33413	-476.5091	-9.060307
56652	-635.2167	-20.58485	-476.2475	-9.290366
56653	-632.3437	-20.32164	-475.1858	-9.718908
56654	-635.6639	-20.38475	-472.3951	-10.03669
56655	-636.886	-20.18729	-476.4451	-9.679419
56656	-635.8912	-19.89088	-477.8209	-10.73361
56657	-634.4668	-19.38862	-474.6361	-10.73921
56658	-637.087	-20.53531	-473.8013	-9.977915
56659	-633.6184	-19.74943	-477.1724	-10.41119
56660	-626.3995	-19.65245	-480.0108	-9.703379
56661	-627.9768	-20.12698	-479.0123	-10.27815
56662	-624.788	-19.4722	-481.5612	-9.761206
56663	-631.9789	-18.0716	-475.4258	-10.21008
56664	-628.2052	-20.29111	-481.3013	-10.06229
56665	-625.8516	-20.47842	-474.6049	-9.747014
56666	-627.9872	-19.12443	-478.9266	-10.32324
56667	-625.2637	-20.41867	-481.1992	-10.68259
56668	-625.5246	-19.95695	-479.4973	-10.13619
56669	-629.1775	-20.3974	-480.7826	-9.857385
56670	-633.4255	-18.95837	-474.3736	-9.294792
56671	-629.0974	-18.07391	-473.2067	-8.710832
56672	-634.4645	-20.47701	-481.4076	-9.11456
56673	-628.4855	-20.73235	-477.4844	-10.38175
56674	-626.2283	-19.30777	-473.3139	-10.33375
56675	-624.3796	-20.16712	-479.953	-10.16762
56676	-620.4948	-20.38304	-489.2086	-9.58022
56677	-623.0589	-19.45904	-473.9858	-9.697043
56678	-624.1324	-19.50848	-480.8886	-10.22624
56679	-621.7324	-19.10321	-480.1153	-10.02231
56680	-612.0415	-20.4484	-480.2758	-10.81972
56681	-614.4115	-19.86455	-477.846	-9.543335
56682	-609.2121	-20.59492	-481.4602	-9.631889
56683	-606.8202	-20.87819	-480.115	-10.03788
56684	-599.6179	-20.82419	-477.9239	-9.45886
56685	-597.0081	-19.03905	-480.8666	-9.1222
56686	-598.486	-19.95891	-478.3246	-9.304902
56687	-601.1457	-19.3038	-477.4523	-9.652488
56688	-606.9026	-19.91722	-475.8468	-9.956369
56689	-600.7506	-20.58821	-479.0743	-9.66509
56690	-601.4455	-18.56031	-475.8929	-9.286782
56691	-597.6356	-20.25764	-479.052	-9.065574
56692	-601.1624	-19.43328	-476.1029	-9.207639
56693	-602.7176	-19.32571	-477.6178	-9.266306
56694	-601.9295	-19.72434	-475.365	-9.505464
56695	-602.8104	-20.99358	-472.6805	-9.645107
56696	-616.0935	-20.9051	-476.4678	-9.066079
56697	-613.259	-20.70184	-478.6665	-9.890976
56698	-614.973	-20.07332	-486.6567	-8.906846
56699	-607.8214	-20.56463	-477.425	-9.839782
56700	-615.4403	-19.26921	-472.8484	-9.381841
56701	-617.4311	-20.39696	-473.8936	-9.555224
56702	-618.1635	-17.50141	-472.3205	-8.973816
56703	-616.4781	-17.76913	-467.44	-9.419502
56704	-623.2769	-18.0354	-475.6499	-8.176787
56705	-617.1552	-18.54719	-476.3614	-9.51833
56706	-622.7694	-20.06105	-476.6015	-9.114643
56707	-620.0886	-18.57727	-482.2574	-9.294895
56708	-620.7953	-20.79941	-481.7956	-9.738906
56709	-612.6107	-20.87798	-477.2214	-9.45145
56710	-611.4562	-19.79101	-479.4607	-10.47738
56711	-612.2683	-20.48048	-473.6214	-9.712195
56712	-614.0578	-20.5157	-476.4311	-9.655827
56713	-609.5516	-19.61768	-483.037	-8.950708
56714	-615.8616	-21.17691	-481.8989	-9.466052
56715	-616.646	-20.68186	-479.7284	-9.521091
56716	-614.1661	-20.7402	-483.8223	-9.707141
56717	-609.3151	-19.56443	-477.5684	-8.661421
56718	-612.931	-18.3406	-478.324	-10.09619
56719	-621.362	-20.88032	-483.6117	-9.351863
56720	-609.843	-20.04456	-484.4143	-9.527973
56721	-616.6153	-19.38936	-483.1056	-9.549333
56722	-617.6063	-18.97977	-477.3741	-9.044555
56723	-606.4218	-18.53171	-478.9018	-9.407917
56724	-621.2306	-18.296	-480.7627	-8.912724
56725	-621.0225	-19.88339	-483.1954	-8.667966
56726	-620.8096	-20.46064	-475.929	-9.284656
56727	-617.6206	-20.34972	-480.0352	-9.247842
56728	-616.2404	-21.41817	-476.3584	-9.430469
56729	-614.1642	-19.19372	-475.4963	-9.214692
56730	-620.0392	-20.02976	-475.9069	-9.320393
56731	-617.1146	-19.90092	-477.5452	-8.934985
56732	-614.1939	-19.07348	-479.4216	-9.571767
56733	-615.1204	-20.35097	-476.1652	-9.127661
56734	-614.1757	-20.18552	-476.9488	-9.218027
56735	-609.7284	-20.62595	-477.6365	-9.347649
56736	-608.6611	-19.49206	-480.6555	-9.016553
56737	-610.4247	-20.10857	-479.9935	-9.54188
56738	-610.1833	-21.16972	-477.9779	-10.06796
56739	-596.0327	-18.75237	-479.5336	-9.241506
56740	-597.7052	-20.34521	-478.0827	-9.050942
56741	-600.2161	-18.15528	-478.4917	-9.386355
56742	-599.2449	-19.19939	-482.5192	-9.171003
56743	-597.4542	-21.20963	-480.0627	-9.546535
56744	-595.9861	-20.51076	-477.5112	-9.451792
56745	-590.3096	-20.32544	-478.5625	-9.673943
56746	-594.4577	-20.04385	-486.7562	-9.700805
56747	-604.7745	1.114573	-483.2305	-9.523772
56748	-604.9715	7.727489	-485.1434	-9.868149
56749	-604.4823	7.666955	-475.8403	-9.177419
56750	-604.5313	7.760545	-478.7659	-9.07175
56751	-605.0051	7.786935	-472.0026	-10.00259
56752	-605.0597	7.70412	-472.6172	-9.444411
56753	-605.2828	7.661662	-467.5625	-8.913962
56754	-605.3623	7.621086	-462.8342	-9.373813
56755	-604.9542	7.632165	-470.2191	-10.15487
56756	-605.6404	7.571543	-474.2352	-8.685613
56757	-604.3624	7.544194	-470.7834	-9.295959
56758	-604.7987	7.62176	-482.2663	-8.587705
56759	-605.3146	7.528625	-471.971	-9.190788
56760	-606.0742	7.496966	-476.9345	-8.608296
56761	-604.6869	7.54641	-476.2355	-9.382759
56762	-604.9406	7.570005	-474.4865	-9.112746
56763	-605.1137	7.594977	-475.8565	-8.732263
56764	-605.4318	7.759514	-479.1205	-8.907434
56765	-605.1257	7.809597	-478.726	-9.494978
56766	-605.2012	7.765255	-482.9902	-9.612204
56767	-604.7995	7.704582	-481.368	-8.479026
56768	-605.3408	7.683652	-484.8795	-7.911597
56769	-605.7158	7.8042	-474.3402	-8.252202
56770	-605.2099	7.767945	-485.8105	-9.669656
56771	-605.1918	7.719145	-472.6386	-8.879292
56772	-605.3515	7.710841	-480.8836	-8.473769
56773	-605.1098	7.683387	-483.7835	-8.983481
56774	-605.8457	7.659189	-482.0223	-8.551369
56775	-605.2347	7.732381	-483.238	-8.469153
56776	-605.1199	7.746918	-482.0749	-8.959243
56777	-605.0002	7.709708	-481.7065	-8.648132
56778	-604.8387	7.682496	-482.1461	-9.700603
56779	-605.2063	7.693086	-480.2712	-8.876545
56780	-605.3466	7.730088	-480.0313	-8.777314
56781	-604.8243	7.625035	-481.9378	-9.037951
56782	-604.8926	7.695376	-483.0171	-9.543823
56783	-605.206	7.694325	-474.6867	-9.672707
56784	-605.0624	7.739372	-476.9418	-8.832441
56785	-605.3011	7.769892	-477.4167	-9.133542
56786	-605.5596	7.772766	-481.7708	-8.823142
56787	-605.1702	7.676263	-476.4398	-8.374265
56788	-605.5191	7.727851	-482.6511	-9.249795
56789	-605.5452	7.685593	-480.272	-9.546977
56790	-605.3248	7.708386	-486.4499	-8.887656
56791	-605.3475	7.689211	-484.339	-8.182617
56792	-604.6688	7.681839	-479.7691	-9.512043
56793	-604.6294	7.706985	-482.7663	-8.144653
56794	-605.4839	7.63097	-483.649	-8.465054
56795	-605.2985	7.687419	-474.883	-10.08813
56796	-605.3981	7.582065	-478.1825	-8.605854
56797	-605.374	7.628097	-482.2166	-8.594197
56798	-605.2268	7.609151	-476.2762	-8.44717
56799	-605.3444	7.699905	-473.2621	-8.861509
56800	-605.5669	7.699317	-476.4942	-9.408027
56801	-605.6367	7.741102	-484.8461	-10.03073
56802	-605.2371	7.769375	-486.2464	-9.376391
56803	-605.1561	7.880401	-486.9675	-8.455893
56804	-605.9401	7.938862	-482.2933	-8.467024
56805	-605.864	8.064364	-479.3855	-8.758767
56806	-605.3901	8.108768	-480.4402	-8.930539
56807	-605.5857	8.145758	-479.1233	-8.499761
56808	-605.7552	8.209045	-479.46	-8.672602
56809	-605.5592	8.235802	-478.3672	-8.54905
56810	-605.6598	8.218528	-482.2105	-7.538821
56811	-605.7932	8.181573	-475.9668	-8.822114
56812	-605.7372	8.211775	-479.8832	-8.745881
56813	-606.0319	8.202409	-478.25	-8.535913
56814	-605.8724	8.299593	-477.3518	-7.942634
56815	-605.6718	8.414212	-479.9801	-9.508745
56816	-605.7408	8.46871	-484.5147	-9.597229
56817	-605.6697	8.58598	-492.8358	-9.280464
56818	-605.4819	8.59053	-477.771	-10.08926
56819	-605.6788	8.712068	-487.1217	-9.001101
56820	-606.037	8.858122	-485.229	-9.376682
56821	-605.7966	8.856467	-477.1893	-8.741887
56822	-605.9592	8.849242	-479.645	-9.136421
56823	-606.4135	8.896427	-482.8012	-8.957158
56824	-606.3442	8.872879	-477.0367	-9.057988
56825	-605.9986	8.870548	-482.3988	-8.321592
56826	-606.2247	8.823386	-483.0876	-8.554238
56827	-605.6654	8.867691	-477.1261	-9.451438
56828	-606.2909	8.860813	-479.015	-8.622307
56829	-606.2072	8.817046	-483.7444	-9.135683
56830	-605.9003	8.845941	-478.2477	-8.134636
56831	-606.4749	8.84871	-478.854	-7.990749
56832	-605.9466	8.98817	-482.0867	-7.960967
56833	-605.9158	9.148838	-479.5399	-8.937517
56834	-606.037	9.22091	-475.4796	-8.36519
56835	-606.1172	9.213282	-485.2194	-8.326731
56836	-606.1392	9.323868	-481.778	-8.989343
56837	-606.3002	9.481336	-478.9594	-8.611892
56838	-606.2272	9.519107	-479.3775	-8.178874
56839	-606.4425	9.622485	-482.333	-8.403723
56840	-606.3173	9.719833	-478.8224	-7.94574
56841	-606.6248	9.767113	-479.9077	-8.78112
56842	-606.3517	9.732364	-479.712	-8.785066
56843	-606.7758	9.772844	-473.3727	-8.889673
56844	-606.3211	9.69859	-482.6271	-7.775915
56845	-606.1309	9.709324	-483.1594	-8.100119
56846	-606.0127	9.685406	-481.7659	-7.307165
56847	-606.4671	9.732463	-481.5423	-7.775679
56848	-606.1216	9.746703	-477.008	-8.706848
56849	-606.1221	9.786111	-477.2763	-7.098542
56850	-606.2278	9.714239	-475.673	-8.187539
56851	-605.6842	9.718302	-480.7618	-8.414404
56852	-605.6574	9.741715	-476.4293	-8.468332
56853	-605.9421	9.744906	-482.1373	-7.189341
56854	-605.4354	9.743734	-475.3062	-8.081743
56855	-605.1881	9.724867	-467.7216	-8.21592
56856	-605.3397	9.68691	-474.4237	-8.017287
56857	-605.0902	9.654173	-476.9386	-8.000019
56858	-604.8633	9.641327	-479.7098	-8.740332
56859	-605.3036	9.704212	-481.6176	-7.69584
56860	-605.0125	9.671197	-478.3177	-7.604426
56861	-605.2667	9.682501	-469.6186	-7.222751
56862	-605.0862	9.662541	-477.8017	-7.186975
56863	-605.3594	9.71462	-478.8902	-7.899995
56864	-605.626	9.659464	-471.9704	-7.215486
56865	-605.5109	9.739923	-482.0921	-6.375129
56866	-605.3396	9.712281	-484.2945	-7.717793
56867	-604.9951	9.701903	-478.5408	-9.062471
56868	-604.8533	9.76969	-479.371	-8.437009
56869	-604.9682	9.873436	-477.4644	-7.505967
56870	-605.3846	10.0296	-476.769	-8.572922
56871	-605.7166	10.13137	-480.2979	-7.943081
56872	-605.444	10.21379	-468.8937	-8.555017
56873	-605.2175	10.34218	-472.3218	-7.830859
56874	-605.4701	10.40991	-476.2552	-7.767683
56875	-605.81	10.43245	-472.8034	-7.110181
56876	-605.5995	10.4918	-472.4947	-8.195691
56877	-605.5729	10.51587	-466.6164	-9.389133
56878	-605.828	10.49522	-475.9821	-8.202546
56879	-605.7312	10.46936	-469.5601	-8.492715
56880	-605.518	10.41909	-480.1905	-7.704651
56881	-605.6911	10.39481	-473.7666	-8.503078
56882	-605.6469	10.42422	-477.7859	-7.679817
56883	-605.8225	10.47154	-479.9494	-7.555046
56884	-605.9836	10.45208	-480.7608	-7.556887
56885	-605.4637	10.46893	-471.3232	-7.810727
56886	-605.5725	10.45367	-474.4851	-7.449219
56887	-605.551	10.51653	-464.4868	-8.514116
56888	-605.66	10.49023	-472.3137	-8.316133
56889	-606.0265	10.52522	-480.1121	-8.252285
56890	-605.6781	10.47759	-479.8273	-7.304411
56891	-605.5209	10.50244	-477.3896	-8.475349
56892	-605.6265	10.48863	-472.5665	-8.762615
56893	-605.7	10.45448	-475.8951	-8.124382
56894	-605.4426	10.52185	-478.7464	-6.864634
56895	-605.4137	10.50408	-476.0845	-8.212124
56896	-605.7626	10.45715	-476.4235	-7.935554
56897	-605.5042	10.46068	-471.0108	-7.91811
56898	-605.4652	10.45077	-468.8843	-8.731706
56899	-605.8211	10.47869	-464.8589	-8.326814
56900	-605.7297	10.4942	-472.0689	-9.318196
56901	-605.7477	10.51415	-477.2413	-8.452903
56902	-605.8594	10.49818	-479.8295	-7.759319
56903	-605.9441	10.48099	-481.2709	-7.007646
56904	-606.0679	10.47344	-480.3226	-7.570017
56905	-605.8335	10.46159	-474.1543	-8.386221
56906	-605.9199	10.49633	-476.4634	-7.949668
56907	-605.9725	10.53389	-482.222	-8.283369
56908	-606.018	10.47523	-479.7913	-8.071062
56909	-606.1494	10.49808	-481.0073	-7.413708
56910	-606.2588	10.48421	-478.7565	-7.543511
56911	-606.2617	10.51669	-480.9498	-7.691509
56912	-605.7656	10.49173	-480.4734	-6.615105
56913	-606.05	10.50537	-475.1794	-7.735478
56914	-606.0433	10.47118	-477.0664	-7.956809
56915	-605.9154	10.44433	-483.201	-7.547973
56916	-606.1158	10.48894	-477.507	-8.310376
56917	-606.4518	10.46608	-479.4182	-8.063454
56918	-606.2356	10.49141	-481.3389	-8.326181
56919	-606.1104	10.52753	-477.9785	-7.922876
56920	-606.3205	10.51797	-478.5279	-7.596411
56921	-606.087	10.48286	-474.6488	-6.754846
56922	-606.042	10.50657	-481.3159	-7.684858
56923	-606.1207	10.49781	-481.6538	-7.450454
56924	-605.9816	10.48148	-474.262	-7.431196
56925	-606.3582	10.57738	-476.7743	-7.341816
56926	-606.126	10.56272	-479.8297	-7.938974
56927	-606.2509	10.51918	-482.1782	-7.968008
56928	-606.365	10.58818	-482.4945	-8.258142
56929	-606.4126	10.56089	-479.08	-7.155742
56930	-605.996	10.5672	-485.1019	-8.072707
56931	-605.9032	10.59792	-477.6528	-7.337385
56932	-606.2068	10.57483	-481.6963	-7.9797
56933	-606.1805	10.56713	-484.4128	-7.641413
56934	-605.7035	10.59038	-485.5988	-7.359319
56935	-606.1904	10.58843	-480.4386	-7.623403
56936	-605.6594	10.534	-479.6316	-7.687981
56937	-606.017	10.56268	-476.272	-7.775547
56938	-605.8358	10.45141	-472.6128	-7.865473
56939	-606.0402	10.44763	-469.0496	-7.624441
56940	-605.956	10.4414	-466.2491	-8.080283
56941	-605.7757	10.44321	-474.1729	-7.620549
56942	-605.541	10.43013	-475.2914	-8.224836
56943	-605.4472	10.3851	-480.5214	-7.680857
56944	-605.4546	10.44171	-475.4047	-7.612729
56945	-605.6795	10.43547	-478.7719	-7.282744
56946	-605.4271	10.39644	-477.479	-7.595576
56947	-605.545	10.4178	-473.8818	-7.927698
56948	-606.0706	10.43351	-471.5822	-7.954858
56949	-606.0639	10.37971	-475.0398	-7.093918
56950	-606.0181	10.39212	-475.7587	-7.377759
56951	-606.1847	10.44399	-475.2894	-6.829358
56952	-606.3102	10.41867	-485.1615	-8.151714
56953	-606.2252	10.44172	-471.0179	-7.365222
56954	-606.1827	10.40105	-477.4514	-7.987776
56955	-605.9133	10.40416	-481.5638	-8.288384
56956	-606.2436	10.4598	-476.0428	-7.85425
56957	-606.2167	10.37714	-478.2217	-7.467576
56958	-605.8043	10.38615	-479.3743	-7.510447
56959	-606.1353	10.44662	-480.3098	-7.526037
56960	-606.2485	10.44044	-480.9994	-7.31156
56961	-606.433	10.45322	-478.6765	-7.566172
56962	-605.695	10.42245	-478.3737	-7.384768
56963	-605.8564	10.41999	-480.8103	-7.60709
56964	-605.8598	10.45753	-473.7522	-7.905886
56965	-606.0436	10.47846	-480.5076	-7.643159
56966	-606.0834	10.45079	-479.4351	-7.75248
56967	-605.8534	10.41575	-475.7125	-7.548039
56968	-606.126	10.42334	-472.7515	-7.626116
56969	-606.451	10.43929	-470.21	-7.778313
56970	-606.118	10.37144	-469.3878	-8.435803
56971	-606.3541	10.41597	-472.345	-8.314773
56972	-606.0475	10.39608	-477.968	-7.837807
56973	-606.2418	10.40885	-477.2015	-8.115012
56974	-606.1309	10.41262	-469.1474	-7.655881
56975	-606.3911	10.39215	-476.7082	-7.866926
56976	-605.8788	10.40919	-471.6725	-7.607971
56977	-606.4743	10.43136	-472.7607	-7.087143
56978	-606.3519	10.41249	-476.2201	-8.580942
56979	-606.3495	10.4835	-467.1876	-8.384358
56980	-606.3471	10.39163	-476.1729	-6.97083
56981	-606.2374	10.3709	-479.1509	-6.855727
56982	-606.1522	10.41135	-484.809	-7.799888
56983	-606.7442	10.39836	-480.4628	-8.020427
56984	-606.3	10.4439	-481.2998	-7.831396
56985	-606.2077	10.41806	-476.9738	-7.647141
56986	-606.0048	10.47909	-482.0975	-7.317273
56987	-606.4073	10.42668	-477.2858	-7.797578
56988	-606.1272	10.45947	-482.0419	-7.866694
56989	-606.1833	10.47306	-479.6165	-7.545654
56990	-606.1611	10.43408	-482.9526	-8.342615
56991	-606.1297	10.44572	-472.6642	-7.682517
56992	-606.4049	10.44019	-482.4579	-7.80739
56993	-606.5646	10.40391	-478.7987	-8.066799
56994	-606.3313	10.45155	-478.8174	-7.838603
56995	-606.6021	10.48912	-480.2414	-7.994905
56996	-606.5592	10.46544	-479.6494	-7.958684
56997	-606.5989	10.46221	-472.9537	-6.864265
56998	-606.5551	10.43791	-480.3254	-6.911682
56999	-606.7523	10.45564	-476.0368	-7.44165
57000	-606.6876	10.47069	-473.7742	-7.023459
57001	-606.6237	10.45165	-472.3199	-8.517209
57002	-606.9542	10.4953	-470.1245	-7.732922
57003	-606.9745	10.49989	-479.9767	-6.357944
57004	-606.8038	10.3888	-476.9773	-6.53155
57005	-607.0567	10.48252	-479.8895	-7.27144
57006	-606.8668	10.49088	-478.1128	-7.58668
57007	-606.5796	10.43323	-479.8291	-7.562856
57008	-606.9641	10.45245	-479.1873	-8.574829
57009	-606.934	10.49143	-476.3393	-7.578752
57010	-606.8245	10.52367	-476.5462	-7.546623
57011	-606.4595	10.44062	-483.9167	-6.779341
57012	-606.7264	10.45935	-478.4865	-7.521426
57013	-606.8214	10.44256	-473.5961	-7.198467
57014	-606.6494	10.44581	-471.6731	-7.380464
57015	-606.7163	10.46442	-477.7153	-7.985818
57016	-606.9647	10.43622	-479.2479	-7.329182
57017	-606.7692	10.44785	-477.7497	-7.363403
57018	-606.913	10.45379	-479.7984	-8.828452
57019	-606.8698	10.48682	-482.6802	-7.211828
57020	-606.7888	10.46675	-481.823	-8.037131
57021	-606.5016	10.43516	-477.5433	-7.796745
57022	-607.0245	10.42744	-475.6745	-7.086179
