time	NAA Phase	NAA Amp	NPM Phase	NPM Amp
32805	-328.4329	25.2378	-1001.546	44.54224
32806	-325.6201	25.27077	-1001.515	44.59259
32807	-327.4424	25.22927	-1001.467	44.57423
32808	-326.2993	25.37695	-1001.73	44.57695
32809	-324.8314	25.28825	-1001.798	44.6016
32810	-323.6505	25.15137	-1001.736	44.58379
32811	-327.8755	25.05391	-1001.787	44.59664
32812	-325.3135	25.51671	-1001.842	44.57768
32813	-324.6645	25.4642	-1001.807	44.61403
32814	-325.6419	25.09617	-1001.758	44.57893
32815	-326.9887	25.24049	-1001.844	44.59691
32816	-325.1704	25.04828	-1001.784	44.58076
32817	-326.8977	25.173	-1001.736	44.575
32818	-324.1774	25.44715	-1001.844	44.59797
32819	-326.1151	25.45145	-1001.95	44.63216
32820	-325.3445	25.11959	-1001.886	44.62518
32821	-325.8279	25.24614	-1001.993	44.59831
32822	-324.4935	25.24136	-1001.833	44.61415
32823	-324.7778	25.04919	-1001.965	44.61141
32824	-327.1157	25.06427	-1001.908	44.59084
32825	-326.4856	25.29782	-1001.869	44.63366
32826	-323.207	24.69791	-1001.93	44.66137
32827	-327.1127	24.60111	-1001.916	44.63966
32828	-325.4809	24.97122	-1002.07	44.65351
32829	-325.8448	24.90354	-1002.017	44.68612
32830	-326.0135	24.92454	-1002.322	44.63935
32831	-325.2254	25.06176	-1002.393	44.68676
32832	-325.0219	25.06487	-1002.394	44.64374
32833	-324.7953	25.23298	-1002.277	44.6875
32834	-322.9294	24.95975	-1002.398	44.67944
32835	-324.6031	24.96297	-1002.333	44.67031
32836	-327.0447	25.30128	-1002.378	44.70971
32837	-324.9208	25.16266	-1002.532	44.71165
32838	-325.7606	24.96206	-1002.604	44.70952
32839	-325.3797	24.93228	-1002.362	44.71616
32840	-326.0473	25.11661	-1002.526	44.71922
32841	-325.7785	24.93075	-1002.542	44.72083
32842	-326.0833	25.04637	-1002.632	44.74579
32843	-325.2638	25.07249	-1002.598	44.70784
32844	-324.2366	25.22089	-1002.69	44.73694
32845	-325.1199	25.20204	-1002.626	44.76012
32846	-326.768	25.2627	-1002.659	44.75813
32847	-325.952	25.44213	-1002.804	44.76689
32848	-325.2217	25.21597	-1002.904	44.77171
32849	-325.758	25.18792	-1002.873	44.752
32850	-326.0907	25.21963	-1002.65	44.7703
32851	-327.1968	25.03015	-1002.718	44.78538
32852	-326.8191	24.96277	-1002.797	44.76437
32853	-326.2732	25.0408	-1002.953	44.78018
32854	-327.0049	25.15727	-1002.973	44.79306
32855	-327.3127	25.04862	-1002.795	44.78816
32856	-327.2999	25.27548	-1002.974	44.80629
32857	-326.4896	25.11851	-1003.007	44.77721
32858	-326.4871	25.1556	-1003.076	44.74247
32859	-326.9157	25.13885	-1003.201	44.78757
32860	-326.4063	25.16193	-1003.107	44.78281
32861	-327.6556	25.20405	-1003.122	44.77892
32862	-326.9713	25.38261	-1003.214	44.80343
32863	-327.1443	25.43781	-1003.166	44.81774
32864	-326.078	25.0605	-1003.217	44.79578
32865	-327.0352	25.36898	-1003.274	44.78445
32866	-325.9512	25.16162	-1003.083	44.81046
32867	-326.526	25.03658	-1003.408	44.80545
32868	-327.9169	25.50547	-1003.06	44.77982
32869	-328.69	25.30417	-1003.182	44.81192
32870	-324.943	25.46211	-1003.188	44.81977
32871	-327.536	25.54816	-1003.503	44.80504
32872	-328.613	25.12737	-1003.233	44.80034
32873	-327.6849	25.0919	-1003.439	44.78491
32874	-327.7516	25.27325	-1003.623	44.78804
32875	-327.1821	25.35642	-1003.656	44.84276
32876	-327.4509	25.24041	-1003.586	44.83341
32877	-326.9353	25.32363	-1003.601	44.82383
32878	-327.3809	25.32539	-1003.578	44.80991
32879	-328.7762	25.08036	-1003.617	44.78209
32880	-329.234	25.27762	-1003.685	44.76051
32881	-329.7739	25.22666	-1003.619	44.81442
32882	-327.9321	25.43354	-1003.386	44.82452
32883	-326.8519	25.17446	-1003.472	44.81263
32884	-329.0588	25.23451	-1003.736	44.81318
32885	-328.294	25.14996	-1003.662	44.81003
32886	-329.8232	25.10482	-1003.525	44.80689
32887	-327.3779	25.05769	-1003.608	44.8243
32888	-329.4211	25.40852	-1003.532	44.79839
32889	-327.053	25.20759	-1003.809	44.82178
32890	-328.7722	25.45172	-1003.545	44.80661
32891	-327.4143	25.08366	-1003.774	44.82833
32892	-327.406	24.78637	-1003.784	44.84651
32893	-325.7653	25.05447	-1003.72	44.8263
32894	-327.545	25.06968	-1003.846	44.84232
32895	-327.8835	24.83475	-1003.687	44.80675
32896	-325.1779	25.20679	-1003.805	44.8448
32897	-326.1979	25.18001	-1003.696	44.83667
32898	-327.4273	25.04762	-1003.752	44.81936
32899	-327.1191	25.00312	-1004.071	44.87705
32900	-326.7846	24.96404	-1004.052	44.84622
32901	-326.6048	25.03313	-1004.059	44.83235
32902	-325.4914	24.86742	-1003.944	44.82856
32903	-326.9846	25.27443	-1003.868	44.85355
32904	-329.016	24.9193	-1004.205	44.85189
32905	-327.599	24.71379	-1004.122	44.85339
32906	-326.0227	24.96003	-1004.345	44.86931
32907	-326.6006	24.83046	-1004.102	44.84932
32908	-327.0545	24.86699	-1004.354	44.86828
32909	-328.6409	24.63556	-1004.212	44.88762
32910	-329.7031	25.07963	-1004.299	44.87642
32911	-328.6142	24.86501	-1004.512	44.8814
32912	-326.6897	24.78222	-1004.533	44.85385
32913	-326.5925	24.65109	-1004.489	44.84737
32914	-327.6877	25.11102	-1004.703	44.84593
32915	-327.6061	25.22349	-1004.735	44.79597
32916	-327.1407	24.49928	-1004.656	44.84928
32917	-327.3135	24.71257	-1004.417	44.83595
32918	-328.501	24.81007	-1004.582	44.86174
32919	-327.4404	24.78365	-1004.552	44.86041
32920	-328.8409	24.84976	-1004.596	44.8155
32921	-327.5468	25.18631	-1004.665	44.85061
32922	-328.0998	24.77957	-1004.825	44.86595
32923	-328.1166	25.23979	-1004.623	44.86003
32924	-327.8801	24.66331	-1004.889	44.85902
32925	-327.123	24.94499	-1004.876	44.85677
32926	-327.047	24.86433	-1004.844	44.84164
32927	-328.6166	24.9791	-1004.939	44.8693
32928	-328.383	24.93954	-1004.966	44.86366
32929	-328.3428	25.05722	-1004.887	44.86299
32930	-327.9725	24.89555	-1005.163	44.85811
32931	-327.1142	24.91612	-1005.144	44.87174
32932	-325.2225	24.81825	-1005.175	44.88748
32933	-325.9687	24.77751	-1005.093	44.86151
32934	-323.8693	24.70456	-1005.268	44.86946
32935	-324.0493	24.32768	-1005.147	44.90113
32936	-324.1082	24.85674	-1005.329	44.8921
32937	-325.2055	24.37902	-1005.301	44.8712
32938	-322.4589	24.57259	-1005.539	44.8901
32939	-323.3626	24.65921	-1005.637	44.89288
32940	-325.3061	24.5371	-1005.433	44.90204
32941	-323.8469	24.71621	-1005.403	44.89926
32942	-322.5706	24.5634	-1005.637	44.91652
32943	-322.9767	24.39581	-1005.488	44.9135
32944	-322.957	24.4846	-1005.678	44.89458
32945	-323.2178	24.32599	-1005.656	44.88415
32946	-323.1248	24.79381	-1005.456	44.89428
32947	-322.1576	24.7832	-1005.654	44.90849
32948	-321.725	24.56985	-1005.81	44.89506
32949	-322.6928	24.2965	-1005.743	44.88896
32950	-321.4429	24.58154	-1005.765	44.89555
32951	-322.6897	24.49189	-1005.957	44.89342
32952	-321.9891	24.18246	-1006.056	44.92958
32953	-322.6043	24.43039	-1005.906	44.8918
32954	-320.9392	24.52359	-1006.247	44.90896
32955	-319.1238	24.23062	-1006.108	44.88923
32956	-321.1374	24.46928	-1006.21	44.90608
32957	-323.6421	24.36577	-1006.096	44.92665
32958	-321.5811	24.50618	-1006.164	44.90013
32959	-320.0071	24.46687	-1005.893	44.92657
32960	-321.1601	24.52817	-1006.083	44.92524
32961	-322.1744	24.55581	-1006.207	44.93185
32962	-319.6064	24.18705	-1005.993	44.92655
32963	-322.3103	24.69609	-1005.865	44.93025
32964	-319.5315	24.40666	-1006.058	44.94085
32965	-319.6865	24.42841	-1006.135	44.89869
32966	-318.9199	24.75204	-1006.405	44.91818
32967	-320.2879	24.62357	-1006.325	44.9134
32968	-319.9652	24.95893	-1006.404	44.91464
32969	-318.9703	24.79205	-1006.535	44.90038
32970	-317.2879	24.87432	-1006.131	44.90002
32971	-318.0518	24.73779	-1006.558	44.93214
32972	-321.6812	24.84703	-1006.498	44.88742
32973	-320.4662	25.00807	-1006.464	44.88466
32974	-321.296	24.81073	-1006.533	44.90198
32975	-321.3755	24.50333	-1006.297	44.89479
32976	-320.987	24.77968	-1006.585	44.9141
32977	-320.7892	24.49229	-1006.608	44.90376
32978	-322.7678	24.71144	-1006.635	44.91066
32979	-320.8618	24.60852	-1006.619	44.91057
32980	-323.406	24.66673	-1006.717	44.89547
32981	-320.3774	25.10594	-1006.585	44.90106
32982	-321.3396	24.90296	-1006.767	44.90715
32983	-321.8974	25.10503	-1006.792	44.91017
32984	-319.5195	25.19282	-1006.832	44.93546
32985	-320.0786	25.06064	-1006.882	44.92587
32986	-320.7303	25.12713	-1006.987	44.89803
32987	-321.3298	24.61252	-1006.772	44.89266
32988	-320.0169	24.54775	-1006.882	44.91762
32989	-323.152	24.59619	-1006.928	44.8811
32990	-321.8025	24.86738	-1007.073	44.9057
32991	-320.9023	25.11448	-1007.16	44.91437
32992	-322.361	25.23178	-1007.133	44.94698
32993	-320.8461	24.65243	-1007.176	44.89415
32994	-323.1757	24.99922	-1007.247	44.90447
32995	-323.9542	24.9974	-1007.186	44.91265
32996	-323.1018	24.67219	-1007.324	44.91438
32997	-323.3975	24.89124	-1007.348	44.90622
32998	-325.3736	25.10604	-1007.519	44.91935
32999	-324.4008	25.15779	-1007.476	44.87933
33000	-323.4462	25.01119	-1007.368	44.8871
33001	-323.531	24.99009	-1007.537	44.88034
33002	-323.5684	24.79226	-1007.607	44.89812
33003	-319.696	24.85857	-1007.829	44.8994
33004	-323.2892	25.03085	-1007.444	44.93831
33005	-324.7205	24.96548	-1007.508	44.93967
33006	-322.6657	25.33713	-1007.641	44.92779
33007	-324.2997	25.10662	-1007.821	44.93179
33008	-324.9146	25.12592	-1007.749	44.96093
33009	-325.4537	24.98737	-1007.882	44.93319
33010	-327.2889	24.8046	-1007.82	44.92762
33011	-326.5599	24.96165	-1007.93	44.90215
33012	-327.1274	25.29054	-1008.011	44.9048
33013	-325.3905	25.15483	-1007.943	44.87094
33014	-325.2442	25.42605	-1008.068	44.91002
33015	-325.8769	25.27313	-1008.261	44.88278
33016	-326.225	25.29548	-1008.163	44.9303
33017	-327.0532	25.18591	-1008.12	44.91093
33018	-326.5574	25.042	-1008.135	44.92393
33019	-324.1953	25.27755	-1008.25	44.92272
33020	-327.441	25.40858	-1008.118	44.90901
33021	-325.0429	25.20108	-1008.297	44.92172
33022	-325.3175	25.32679	-1008.271	44.95491
33023	-326.1913	25.4212	-1008.38	44.91314
33024	-326.1777	25.17704	-1008.617	44.89339
33025	-326.0037	25.34373	-1008.551	44.93752
33026	-327.2257	25.1382	-1008.58	44.9358
33027	-326.404	25.35698	-1008.576	44.93215
33028	-325.1683	25.10504	-1008.494	44.932
33029	-326.4965	24.90215	-1008.713	44.9387
33030	-326.1478	25.03213	-1008.756	44.90857
33031	-327.0855	25.00063	-1008.862	44.92965
33032	-331.8335	25.15511	-1008.857	44.94177
33033	-327.2595	25.42349	-1008.823	44.92697
33034	-328.9702	25.24814	-1008.924	44.91794
33035	-329.8214	25.38174	-1009.06	44.91495
33036	-329.0328	25.16593	-1009.131	44.9339
33037	-329.2382	25.37993	-1009.079	44.94236
33038	-327.9543	25.22492	-1009.096	44.93847
33039	-328.913	25.13724	-1009.21	44.91464
33040	-330.5794	25.3745	-1009.212	44.93856
33041	-328.7226	25.28273	-1009.195	44.95602
33042	-328.8295	25.07206	-1009.134	44.95858
33043	-331.7278	25.16334	-1009.192	44.97166
33044	-330.6726	25.10187	-1009.223	44.95142
33045	-328.3323	24.69129	-1009.279	44.9099
33046	-330.555	25.33681	-1009.448	44.93556
33047	-330.4286	25.1764	-1009.573	44.95878
33048	-331.5323	24.80404	-1009.52	44.93675
33049	-331.8176	24.95911	-1009.497	44.96294
33050	-331.0109	24.77301	-1009.661	44.9669
33051	-331.3724	24.90169	-1009.606	44.95715
33052	-331.3734	25.07345	-1009.684	44.96542
33053	-332.8168	24.99129	-1009.827	44.94511
33054	-332.9936	24.9923	-1009.888	44.97994
33055	-332.93	24.91667	-1009.946	44.98064
33056	-330.635	24.95362	-1009.759	44.9722
33057	-333.178	24.70757	-1009.828	44.96241
33058	-332.8777	25.10868	-1009.912	45.00897
33059	-334.4358	24.81648	-1010.097	45.0008
33060	-333.4161	24.80476	-1010.071	44.97408
33061	-333.2742	25.0419	-1010.213	44.9586
33062	-333.3196	24.85004	-1010.232	44.9846
33063	-332.6807	24.79394	-1010.335	44.97984
33064	-334.1967	24.81901	-1010.205	44.96753
33065	-334.209	24.94372	-1010.554	44.97672
33066	-332.1763	25.02192	-1010.224	44.97685
33067	-333.6847	24.87179	-1010.506	44.99175
33068	-333.6092	24.98908	-1010.249	44.97903
33069	-332.9101	24.73747	-1010.316	44.98902
33070	-333.6894	24.82672	-1010.335	45.00085
33071	-332.7996	24.8407	-1010.45	44.99779
33072	-332.4666	24.8453	-1010.388	45.01259
33073	-333.1387	24.61653	-1010.484	45.00448
33074	-332.7512	24.59647	-1010.496	45.01416
33075	-334.7994	24.34696	-1010.567	44.99077
33076	-333.8936	25.00632	-1010.623	44.99063
33077	-335.8777	24.57042	-1010.541	44.98328
33078	-335.3547	24.7089	-1010.429	44.99963
33079	-333.5827	24.48106	-1010.584	45.0107
33080	-333.8595	24.7628	-1010.679	45.03038
33081	-334.1667	24.79815	-1010.762	45.01961
33082	-332.9027	24.55014	-1010.829	45.01435
33083	-332.192	24.62737	-1010.743	45.01985
33084	-334.1655	24.54279	-1010.692	45.04217
33085	-335.8602	24.65876	-1010.817	45.02455
33086	-333.6454	24.64546	-1010.941	45.01846
33087	-334.9129	24.50124	-1010.998	45.0164
33088	-335.3023	24.75484	-1011.006	45.01793
33089	-334.7525	24.61854	-1011.168	45.03747
33090	-334.2102	24.93389	-1011.227	45.01018
33091	-332.8935	24.79198	-1011.233	45.01859
33092	-333.9617	24.55053	-1011.292	45.04021
33093	-333.6243	24.76085	-1011.319	45.02802
33094	-333.8264	24.73404	-1011.395	45.05337
33095	-334.2141	24.91482	-1011.328	45.03044
33096	-336.3883	25.07817	-1011.384	45.0608
33097	-330.2798	24.78746	-1011.365	45.06246
33098	-334.0395	24.63151	-1011.269	45.06383
33099	-333.7317	24.85174	-1011.554	45.06635
33100	-330.9852	24.93981	-1011.703	45.08509
33101	-331.9935	24.79737	-1011.678	45.09549
33102	-332.5682	24.246	-1011.562	45.06309
33103	-333.9774	24.85835	-1011.753	45.07827
33104	-334.0678	24.98738	-1011.743	45.06222
33105	-333.3158	24.99039	-1011.769	45.0719
33106	-333.4045	24.59639	-1011.734	45.08737
33107	-333.3125	24.68968	-1011.883	45.07036
33108	-331.7385	24.78922	-1011.893	45.08221
33109	-331.8763	24.65572	-1012.118	45.08281
33110	-334.1808	24.24634	-1012.124	45.05264
33111	-333.9474	24.85927	-1012.209	45.09582
33112	-331.5386	24.6606	-1012.316	45.07573
33113	-333.8918	25.05075	-1012.074	45.07069
33114	-331.392	24.71626	-1012.267	45.09449
33115	-329.2248	24.59098	-1012.633	45.07646
33116	-333.4338	24.8384	-1012.461	45.09444
33117	-330.6057	24.52715	-1012.308	45.08881
33118	-329.7312	24.63976	-1012.288	45.10479
33119	-332.2034	24.62898	-1012.461	45.09508
33120	-331.8364	24.66624	-1012.71	45.09324
33121	-332.4685	24.57413	-1012.643	45.1086
33122	-331.8322	24.63512	-1012.61	45.10195
33123	-330.7479	24.30128	-1012.605	45.11822
33124	-332.2525	24.35104	-1012.526	45.12989
33125	-333.5069	24.19206	-1012.746	45.09359
33126	-334.8134	24.1797	-1012.779	45.1007
33127	-333.3198	24.41565	-1012.816	45.11929
33128	-332.7551	24.46515	-1012.68	45.12693
33129	-332.4222	24.04547	-1012.93	45.07667
33130	-332.8829	24.30151	-1012.931	45.11418
33131	-332.6854	24.53147	-1013.215	45.10825
33132	-333.4392	24.57006	-1013.128	45.11582
33133	-330.4736	24.65218	-1013.106	45.12938
33134	-332.5774	24.47494	-1013.258	45.10108
33135	-333.3142	24.47666	-1013.639	45.10822
33136	-334.2967	24.41271	-1013.515	45.12295
33137	-335.0707	24.27104	-1013.528	45.08595
33138	-333.2505	24.23297	-1013.517	45.09375
33139	-333.2896	24.41777	-1013.689	45.12129
33140	-333.7806	24.4189	-1013.566	45.13806
33141	-333.9143	24.48621	-1013.7	45.1214
33142	-332.8835	24.64623	-1013.56	45.12755
33143	-332.978	24.86261	-1013.639	45.09321
33144	-335.5872	24.43102	-1013.787	45.14474
33145	-333.2739	24.73483	-1013.72	45.1081
33146	-332.947	24.43858	-1013.663	45.12464
33147	-333.8726	24.51628	-1013.889	45.12359
33148	-334.8282	24.41953	-1013.872	45.12991
33149	-332.7023	24.36658	-1013.771	45.14926
33150	-334.0533	24.47207	-1013.922	45.14763
33151	-334.1245	24.41666	-1013.823	45.13217
33152	-335.6803	24.30265	-1013.863	45.13497
33153	-333.1735	24.3131	-1013.953	45.14239
33154	-332.0235	24.73458	-1013.909	45.16206
33155	-333.3712	24.40634	-1014.174	45.15469
33156	-334.7729	24.56265	-1014.011	45.1238
33157	-334.1195	24.37634	-1014.034	45.19048
33158	-334.7531	24.41916	-1014.043	45.17311
33159	-334.4729	24.35641	-1014.014	45.16695
33160	-335.4283	24.59311	-1013.985	45.14131
33161	-332.8084	24.4455	-1014.162	45.15366
33162	-333.657	24.50446	-1014.065	45.15515
33163	-334.5558	24.071	-1013.883	45.15608
33164	-334.6883	24.14471	-1013.924	45.17748
33165	-333.823	24.3865	-1014.129	45.16128
33166	-334.063	24.44494	-1014.139	45.16415
33167	-335.0739	24.22665	-1014.223	45.15518
33168	-335.6158	24.08318	-1014.308	45.15505
33169	-335.01	24.21441	-1014.411	45.13654
33170	-332.5909	24.17169	-1014.4	45.17431
33171	-334.8229	24.46544	-1014.544	45.16967
33172	-333.3694	24.3293	-1014.427	45.15808
33173	-333.8104	24.48796	-1014.662	45.17016
33174	-333.7265	24.18805	-1014.611	45.18356
33175	-332.4956	24.14824	-1014.65	45.15701
33176	-334.9064	24.10873	-1014.602	45.1823
33177	-333.2708	23.94594	-1014.638	45.19648
33178	-333.9822	24.16646	-1014.808	45.19516
33179	-332.182	24.37742	-1014.676	45.21053
33180	-332.6752	24.36634	-1014.786	45.17915
33181	-332.6917	24.27134	-1014.787	45.17493
33182	-333.5414	24.57023	-1014.727	45.17315
33183	-334.5401	24.30496	-1014.784	45.18779
33184	-333.6331	24.77841	-1014.733	45.16921
33185	-332.506	24.30598	-1014.797	45.18895
33186	-332.1291	24.69388	-1014.924	45.17526
33187	-330.9137	24.68468	-1014.994	45.19003
33188	-332.8874	24.33726	-1014.943	45.20236
33189	-335.062	24.39905	-1015.087	45.17943
33190	-334.6443	24.1845	-1015.186	45.17904
33191	-333.6817	24.23118	-1015.125	45.17412
33192	-334.0634	24.27002	-1015.195	45.18246
33193	-334.6836	24.50561	-1015.151	45.15437
33194	-333.8655	25.0101	-1015.337	45.18378
33195	-334.9865	24.78563	-1015.3	45.17954
33196	-335.5257	24.57969	-1015.331	45.171
33197	-335.0844	24.68257	-1015.262	45.16102
33198	-337.1647	24.36273	-1015.457	45.21628
33199	-337.1989	24.13009	-1015.629	45.20935
33200	-336.7788	24.05431	-1015.504	45.22627
33201	-336.4909	24.09779	-1015.489	45.17019
33202	-337.7202	24.08381	-1015.721	45.19959
33203	-338.0922	24.25298	-1015.815	45.21666
33204	-336.5407	24.11188	-1015.852	45.1832
33205	-337.028	24.01455	-1015.854	45.19376
33206	-337.3858	23.95087	-1015.714	45.17178
33207	-338.3552	24.11801	-1015.793	45.19348
33208	-339.944	23.92921	-1015.938	45.22301
33209	-338.8397	24.27142	-1015.687	45.20487
33210	-337.9088	24.09847	-1015.835	45.21712
33211	-337.7849	24.42348	-1015.929	45.21843
33212	-337.9534	24.30848	-1016.144	45.202
33213	-339.0148	23.97496	-1016.21	45.2198
33214	-339.4246	24.23562	-1016.168	45.1939
33215	-339.4092	24.33813	-1016.239	45.21584
33216	-339.1602	24.03272	-1016.323	45.22719
33217	-340.054	24.46337	-1016.233	45.18732
33218	-341.1497	24.56863	-1016.23	45.23601
33219	-339.9875	24.54805	-1016.392	45.23817
33220	-341.3432	24.35563	-1016.288	45.21263
33221	-344.828	24.64856	-1016.315	45.23365
33222	-344.4098	24.37515	-1016.214	45.21296
33223	-345.2941	24.55492	-1016.345	45.20342
33224	-344.6419	24.18958	-1016.484	45.21938
33225	-343.1023	24.2524	-1016.412	45.2191
33226	-343.8821	24.09893	-1016.389	45.248
33227	-344.7719	24.40622	-1016.567	45.22233
33228	-346.8132	24.32774	-1016.61	45.21955
33229	-344.7505	24.33337	-1016.628	45.21387
33230	-345.7203	24.34813	-1016.473	45.234
33231	-345.1167	24.28748	-1016.602	45.23072
33232	-342.2371	24.32421	-1016.515	45.23354
33233	-344.881	24.4489	-1016.595	45.22439
33234	-344.4373	24.20828	-1016.712	45.22215
33235	-344.959	24.02969	-1016.547	45.23935
33236	-344.1966	24.23141	-1016.699	45.24437
33237	-345.948	24.28014	-1016.81	45.21859
33238	-344.8073	24.39472	-1016.61	45.24878
33239	-345.2495	24.59539	-1016.715	45.23049
33240	-344.9015	24.30045	-1016.931	45.22469
33241	-343.5441	24.21743	-1016.886	45.22181
33242	-347.2831	24.94706	-1016.504	45.21936
33243	-345.2106	24.54235	-1017.09	45.24727
33244	-343.4014	24.21364	-1016.858	45.2528
33245	-344.2802	24.10552	-1016.857	45.24784
33246	-344.2743	24.23016	-1016.82	45.23635
33247	-345.8815	23.8953	-1016.894	45.25738
33248	-344.1353	24.48848	-1016.941	45.23268
33249	-344.7392	24.51337	-1016.824	45.23464
33250	-344.2356	24.09681	-1017.1	45.26401
33251	-343.571	24.45832	-1017.017	45.23922
33252	-346.1101	24.05967	-1017.07	45.23534
33253	-345.2444	24.25947	-1017.106	45.23808
33254	-344.777	24.27185	-1017.119	45.25527
33255	-345.5234	24.4019	-1017.184	45.23586
33256	-343.6645	24.06719	-1017.428	45.25267
33257	-344.6762	24.40662	-1017.46	45.24242
33258	-347.0838	24.47565	-1017.415	45.23926
33259	-344.5435	24.18698	-1017.458	45.24505
33260	-343.3722	24.15963	-1017.515	45.25684
33261	-345.637	24.07837	-1017.369	45.25106
33262	-346.0911	24.03735	-1017.497	45.24077
33263	-346.3442	23.8753	-1017.488	45.28115
33264	-345.4895	23.97848	-1017.568	45.26321
33265	-345.0455	24.04241	-1017.609	45.26454
33266	-348.3632	23.58552	-1017.475	45.26256
33267	-345.7415	23.83319	-1017.478	45.26571
33268	-346.3951	23.99732	-1017.675	45.24893
33269	-346.2036	24.05407	-1017.695	45.2682
33270	-345.8234	23.99231	-1017.698	45.23539
33271	-347.1026	23.75133	-1017.724	45.2503
33272	-347.1439	23.9312	-1017.643	45.25818
33273	-347.5726	23.92144	-1017.594	45.27128
33274	-348.7977	23.58841	-1017.604	45.24667
33275	-347.827	23.59346	-1017.551	45.26338
33276	-347.6418	23.76657	-1017.859	45.22966
33277	-345.1936	23.76057	-1017.717	45.2456
33278	-346.1003	23.83016	-1017.548	45.25349
33279	-346.5843	23.56709	-1017.767	45.27266
33280	-346.0567	23.64043	-1017.725	45.24569
33281	-344.4331	24.06961	-1017.842	45.25584
33282	-345.7904	23.89515	-1018.007	45.24104
33283	-344.7784	23.42025	-1017.744	45.25198
33284	-347.0632	23.49129	-1017.961	45.26559
33285	-348.0602	23.52905	-1018.013	45.26398
33286	-344.1326	23.82095	-1017.993	45.25292
33287	-347.5767	23.7673	-1018.051	45.23657
33288	-346.9572	23.87345	-1018.078	45.26985
33289	-348.2895	23.72628	-1018.14	45.25527
33290	-347.0511	23.9697	-1018.185	45.26547
33291	-346.6911	24.10508	-1018.087	45.25398
33292	-348.8897	23.99058	-1018.064	45.25251
33293	-348.5078	23.93278	-1018.285	45.23444
33294	-348.1421	23.91658	-1018.127	45.21856
33295	-347.8313	24.06336	-1018.115	45.27807
33296	-347.5004	23.86707	-1018.292	45.23568
33297	-348.7059	23.9641	-1018.172	45.25747
33298	-346.8232	23.79861	-1018.057	45.24812
33299	-348.5251	23.39226	-1018.272	45.24417
33300	-347.8315	23.70108	-1018.296	45.25885
33301	-347.0067	23.94386	-1018.272	45.23237
33302	-346.0701	23.64388	-1018.197	45.26003
33303	-348.8044	23.48416	-1018.247	45.24725
33304	-346.9366	23.55524	-1018.174	45.2928
33305	-347.4213	23.94552	-1017.945	45.25527
33306	-349.1837	23.58194	-1018.227	45.27389
33307	-345.5273	23.86988	-1018.218	45.22642
33308	-349.083	23.8528	-1018.213	45.24549
33309	-347.3754	23.97877	-1018.301	45.24393
33310	-346.4616	23.58658	-1018.404	45.22846
33311	-346.4984	23.75155	-1018.413	45.2267
33312	-347.4266	23.55734	-1018.395	45.2017
33313	-347.8875	23.48915	-1018.34	45.24
33314	-346.9127	23.76638	-1018.379	45.23161
33315	-346.1481	23.13933	-1018.432	45.21603
33316	-346.2712	23.7072	-1018.617	45.23701
33317	-348.385	23.92435	-1018.614	45.2231
33318	-345.1837	23.75817	-1018.586	45.23961
33319	-345.0056	23.70889	-1018.571	45.20811
33320	-344.2221	23.78835	-1018.538	45.23484
33321	-347.3298	23.44732	-1018.707	45.2151
33322	-345.6376	23.67976	-1018.712	45.21154
33323	-346.7024	23.66134	-1018.7	45.22006
33324	-347.1142	23.60298	-1018.642	45.23837
33325	-344.5401	23.57806	-1018.629	45.20853
33326	-347.2159	23.43174	-1018.85	45.21858
33327	-345.4707	23.38607	-1018.807	45.22419
33328	-347.691	23.69845	-1018.97	45.21818
33329	-346.4567	23.3938	-1018.883	45.24512
33330	-345.6831	23.42419	-1018.871	45.22268
33331	-345.8767	23.82252	-1018.718	45.21591
33332	-350.1984	23.19789	-1019.041	45.24407
33333	-349.6219	23.25216	-1018.843	45.21953
33334	-347.5405	22.86087	-1018.984	45.23241
33335	-346.3698	23.43799	-1019.06	45.21954
33336	-347.2294	23.07006	-1018.799	45.2119
33337	-348.5574	23.47334	-1018.952	45.21907
33338	-347.2325	23.57045	-1018.985	45.19969
33339	-348.108	23.24734	-1018.893	45.22423
33340	-347.6702	23.1217	-1019.074	45.19196
33341	-347.1773	23.42966	-1019.022	45.19631
33342	-346.8052	23.31663	-1018.886	45.20772
33343	-347.3618	23.21708	-1018.916	45.20887
33344	-346.1216	23.34043	-1018.776	45.21124
33345	-347.8515	23.61648	-1018.74	45.23883
33346	-348.1459	23.27862	-1019.17	45.2211
33347	-347.1132	23.2012	-1019.192	45.21356
33348	-344.6308	23.179	-1019.362	45.18011
33349	-346.3798	23.45264	-1019.471	45.22652
33350	-347.0957	23.2902	-1019.435	45.22175
33351	-349.5621	23.2934	-1019.687	45.23396
33352	-345.8488	23.1234	-1019.792	45.22362
33353	-347.3586	23.64969	-1019.67	45.22141
33354	-346.302	23.42747	-1019.651	45.22465
33355	-345.1476	23.42598	-1019.402	45.23457
33356	-344.8093	23.0991	-1019.602	45.20863
33357	-345.662	23.38227	-1019.584	45.19143
33358	-343.8819	22.68356	-1019.722	45.21059
33359	-346.1926	23.16668	-1019.72	45.23407
33360	-345.4522	23.12716	-1019.635	45.211
33361	-346.7531	23.48118	-1019.704	45.20267
33362	-347.0476	23.23784	-1019.652	45.22273
33363	-346.2964	23.03859	-1019.737	45.19164
33364	-344.8192	23.0662	-1019.805	45.17631
33365	-343.6062	23.20148	-1019.766	45.20183
33366	-343.7412	23.13884	-1019.653	45.20828
