time	NAA-L Phase	NAA-L Amp	NPM-L Phase	NPM-L Amp
76411	-1718.637	29.29806	-891.7807	38.24775
76412	-1717.741	29.76608	-892.4637	38.28381
76413	-1718.303	29.2527	-892.3316	38.34013
76414	-1718.063	29.34207	-892.4512	38.36
76415	-1716.663	29.14791	-891.6359	38.29352
76416	-1718.102	29.20733	-892.4769	38.346
76417	-1717.633	29.34219	-891.3315	38.31175
76418	-1717.926	29.16371	-891.8985	38.29948
76419	-1718.654	29.01791	-891.6762	38.31826
76420	-1718.523	29.1267	-892.5017	38.37381
76421	-1719.143	29.27312	-892.4331	38.25765
76422	-1720.004	29.07646	-892.8175	38.29437
76423	-1718.456	29.1184	-892.399	38.40329
76424	-1719.119	29.13788	-892.2559	38.33461
76425	-1719.017	29.05126	-892.3826	38.29363
76426	-1719.519	29.23195	-892.5292	38.39572
76427	-1719.011	28.9337	-892.0177	38.26877
76428	-1718.7	29.14285	-892.5334	38.32597
76429	-1718.078	29.09574	-892.4552	38.35266
76430	-1718.831	29.13993	-891.8205	38.37469
76431	-1719.149	29.2595	-892.0865	38.33158
76432	-1719.505	29.01827	-891.8993	38.32569
76433	-1719.587	28.99783	-892.3886	38.31705
76434	-1719.192	28.89087	-892.8865	38.3123
76435	-1720.213	29.05031	-892.7382	38.32002
76436	-1719.163	29.28828	-892.5069	38.37903
76437	-1720.706	29.27135	-892.5227	38.18898
76438	-1719.439	29.06645	-892.3283	38.30344
76439	-1719.22	28.95854	-892.9699	38.32485
76440	-1720.755	29.09341	-891.9541	38.323
76441	-1718.794	29.15987	-892.046	38.37005
76442	-1719.407	29.1703	-892.6318	38.29898
76443	-1717.939	29.13524	-891.7804	38.3296
76444	-1720.227	28.93295	-892.3657	38.30719
76445	-1719.618	28.99719	-892.1106	38.32721
76446	-1718.689	29.1221	-892.2761	38.22818
76447	-1720.575	28.86372	-892.0819	38.26245
76448	-1720.485	29.01821	-894.2768	38.20851
76449	-1719.669	29.10585	-892.451	38.21683
76450	-1720.028	29.18146	-892.5667	38.26992
76451	-1718.519	28.90697	-892.7049	38.31662
76452	-1719.385	28.82702	-891.8744	38.19041
76453	-1719.072	28.86755	-891.6122	38.39307
76454	-1720.919	28.94565	-892.4173	38.35036
76455	-1718.77	29.17631	-891.95	38.17422
76456	-1719.454	29.04169	-891.996	38.24851
76457	-1720.041	29.37517	-892.4284	38.16061
76458	-1719.215	28.76221	-892.4377	38.2675
76459	-1720.379	28.71172	-892.0954	38.28658
76460	-1719.239	29.03361	-892.2918	38.28381
76461	-1719.334	28.91822	-891.9721	38.33231
76462	-1720.229	28.7881	-892.3586	38.2985
76463	-1719.295	29.00304	-892.4813	38.22629
76464	-1719.172	29.18966	-892.2448	38.14133
76465	-1720.321	29.0968	-892.7432	38.28459
76466	-1718.846	28.89404	-892.2393	38.25409
76467	-1720.55	29.21028	-892.1831	38.24973
76468	-1722.025	29.18996	-892.1227	38.31608
76469	-1719.962	29.02275	-893.3748	38.3224
76470	-1720.681	29.14069	-892.7447	38.30168
76471	-1719.951	29.08832	-892.9384	38.23844
76472	-1719.244	29.11348	-892.9755	38.28338
76473	-1720.893	29.04751	-893.1132	38.29384
76474	-1720.627	28.91217	-893.186	38.30202
76475	-1720.171	28.97426	-893.1786	38.21427
76476	-1719.65	29.02407	-893.1228	38.27496
76477	-1718.443	29.08304	-892.7822	38.25072
76478	-1720.738	29.03951	-892.7121	38.19191
76479	-1719.414	28.9411	-893.1899	38.28902
76480	-1721.015	29.20186	-892.5727	38.28578
76481	-1720.386	29.51377	-892.8338	38.3156
76482	-1721.174	29.68746	-891.9893	38.21579
76483	-1720.821	29.46757	-892.7235	38.21355
76484	-1719.582	29.15377	-893.019	38.22993
76485	-1719.105	28.95496	-892.5603	38.22461
76486	-1720.002	29.06831	-892.6584	38.199
76487	-1719.296	29.17424	-892.5626	38.20411
76488	-1719.205	29.14584	-892.8184	38.22327
76489	-1720.899	29.28259	-893.0234	38.35586
76490	-1721.782	29.29542	-892.8805	38.26402
76491	-1719.692	29.1619	-893.4534	38.17987
76492	-1719.628	29.11571	-893.1766	38.29008
76493	-1721.979	29.29147	-892.8216	38.33416
76494	-1720.065	29.01272	-893.0729	38.24782
76495	-1721.142	29.13714	-892.7508	38.10276
76496	-1719.034	28.81039	-893.134	38.26865
76497	-1720.602	29.09979	-893.2237	38.19421
76498	-1719.608	28.99688	-893.4444	38.19893
76499	-1720.063	28.88359	-892.8083	38.22264
76500	-1721.015	29.38329	-894.2999	38.27902
76501	-1720.279	29.10795	-893.1152	38.19746
76502	-1722.345	29.14711	-892.8571	38.19356
76503	-1720.311	28.84169	-893.7186	38.18465
76504	-1720.297	28.88903	-893.2974	38.25507
76505	-1720.833	29.0182	-893.4418	38.27296
76506	-1720.536	28.93084	-893.4252	38.25678
76507	-1720.151	28.98226	-893.6383	38.20846
76508	-1720.792	29.04205	-893.1469	38.18001
76509	-1721.269	28.82578	-893.5731	38.1813
76510	-1720.938	29.00624	-892.9846	38.39919
76511	-1720.399	29.02286	-893.6743	38.18668
76512	-1719.25	28.99616	-892.4378	38.12763
76513	-1719.929	28.89988	-893.6377	38.22167
76514	-1720.235	29.09333	-893.3213	38.15244
76515	-1720.623	29.03532	-893.7452	38.26207
76516	-1719.365	28.98159	-893.8898	38.23997
76517	-1719.719	29.15868	-893.0895	38.24261
76518	-1720.603	28.96136	-893.4363	38.31931
76519	-1720.2	28.96083	-893.9154	38.24735
76520	-1720.946	29.21267	-894.3218	38.21356
76521	-1720.229	28.99404	-893.8927	38.23915
76522	-1719.826	28.90599	-894.3484	38.20639
76523	-1720.552	29.01226	-894.2925	38.20339
76524	-1721.117	28.93105	-894.0486	38.24764
76525	-1719.944	28.98152	-893.7512	38.29692
76526	-1720.668	29.1992	-894.6097	38.21666
76527	-1721.093	29.09961	-893.1865	38.15106
76528	-1719.523	28.97635	-893.294	38.2719
76529	-1720.078	29.01017	-893.8611	38.21305
76530	-1720.209	28.97858	-893.5152	38.17215
76531	-1719.1	29.06028	-894.2176	38.21371
76532	-1721.838	28.87752	-893.9728	38.23385
76533	-1720.6	28.98938	-894.1202	38.29094
76534	-1719.835	28.94488	-893.4674	38.29867
76535	-1721.709	29.2947	-893.9988	38.29169
76536	-1720.822	28.95141	-893.5268	38.20538
76537	-1720.487	28.96327	-893.572	38.23532
76538	-1721.763	29.00164	-892.9952	38.21555
76539	-1720.795	28.97914	-893.2648	38.29262
76540	-1720.836	28.95525	-894.2011	38.23402
76541	-1720.931	29.16133	-893.3979	38.3101
76542	-1720.445	29.25245	-893.4277	38.20724
76543	-1720.4	28.90232	-893.3849	38.24091
76544	-1721.09	28.9843	-893.2441	38.21994
76545	-1720.97	29.15071	-893.3457	38.22602
76546	-1720.083	29.0708	-893.5339	38.25687
76547	-1720.11	28.71723	-892.7274	38.34531
76548	-1720.507	29.16123	-892.794	38.25019
76549	-1721.02	29.16227	-892.9587	38.2569
76550	-1721.182	29.59523	-894.4979	38.1393
76551	-1720.887	29.02096	-892.712	38.27525
76552	-1721.446	29.40206	-893.9603	38.10258
76553	-1721.859	28.73635	-893.7712	38.29909
76554	-1720.295	29.02601	-893.7824	38.17273
76555	-1720.622	28.96352	-893.6066	38.24411
76556	-1721.86	28.99412	-894.1093	38.3128
76557	-1719.992	29.03443	-892.932	38.15682
76558	-1720.654	29.06157	-893.7188	38.30603
76559	-1721.673	29.119	-893.037	38.17577
76560	-1719.388	29.12659	-893.5578	38.14173
76561	-1720.945	28.91403	-893.9097	38.16573
76562	-1719.5	29.25387	-893.8458	38.23289
76563	-1721.808	29.06849	-893.473	38.26358
76564	-1720.914	29.09254	-894.4858	38.29762
76565	-1720.808	28.87971	-894.05	38.15414
76566	-1721.259	28.92924	-893.932	38.26513
76567	-1720.833	29.0669	-894.101	38.22121
76568	-1722.042	29.026	-893.6733	38.17835
76569	-1720.495	29.33314	-893.2248	38.20423
76570	-1721.823	29.03289	-894.1029	38.19135
76571	-1721.608	29.07564	-894.1024	38.29774
76572	-1721.486	29.08944	-893.9794	38.30415
76573	-1720.772	29.03552	-894.1786	38.29163
76574	-1722.276	28.90834	-894.0348	38.25702
76575	-1722.211	29.15359	-894.0905	38.21954
76576	-1722.166	29.02073	-893.8369	38.18184
76577	-1721.684	28.89622	-894.3842	38.2551
76578	-1722.234	28.87991	-894.0895	38.24088
76579	-1720.644	29.04279	-893.9967	38.21086
76580	-1721.772	29.01329	-894.1875	38.21999
76581	-1721.359	28.97102	-894.2641	38.17349
76582	-1721.703	28.89498	-894.354	38.21684
76583	-1719.816	29.05325	-894.1505	38.25
76584	-1721.586	28.97845	-894.2261	38.2484
76585	-1720.842	29.33049	-894.4132	38.17621
76586	-1721.027	28.88494	-893.8193	38.25669
76587	-1722.054	29.01802	-894.4362	38.22801
76588	-1721.888	28.9681	-894.0972	38.25317
76589	-1720.65	29.0144	-894.5988	38.24696
76590	-1721.265	29.06434	-894.5536	38.20573
76591	-1721.204	29.00463	-893.8393	38.31067
76592	-1722.352	29.00221	-894.4322	38.18979
76593	-1721.118	29.16007	-894.3303	38.22216
76594	-1721.077	29.16414	-894.4317	38.30119
76595	-1721.948	29.13624	-894.4465	38.23687
76596	-1721.858	28.76693	-893.8616	38.29761
76597	-1722.194	28.86385	-893.5346	38.20781
76598	-1722.101	28.89544	-893.7284	38.23024
76599	-1721.633	28.95378	-894.6031	38.31611
76600	-1722.18	29.02306	-894.4492	38.17246
76601	-1720.953	29.0652	-894.4656	38.25943
76602	-1722.711	29.08606	-894.2697	38.29215
76603	-1722.616	29.2141	-895.0257	38.2625
76604	-1722.413	29.01766	-894.3099	38.29192
76605	-1721.884	28.91849	-894.6974	38.39184
76606	-1720.706	29.06392	-895.2595	38.24502
76607	-1722.125	28.9693	-895.185	38.31757
76608	-1722.531	28.94824	-895.3175	38.26743
76609	-1722.006	29.12259	-894.5213	38.12956
76610	-1723.104	28.88611	-894.7172	38.23374
76611	-1724.289	29.04683	-894.9636	38.14806
76612	-1722.476	28.9147	-895.484	38.15649
76613	-1722.822	28.98763	-894.5524	38.19524
76614	-1723.201	28.92113	-894.1268	38.2827
76615	-1723.793	28.96361	-894.4887	38.18
76616	-1723.107	28.80212	-894.51	38.27438
76617	-1723.257	28.9082	-895.0084	38.23925
76618	-1721.378	28.96612	-895.3882	38.2464
76619	-1722.007	28.95659	-895.3916	38.27589
76620	-1721.284	28.85266	-895.3294	38.22329
76621	-1722.876	28.8354	-895.0222	38.18147
76622	-1723.376	28.84604	-894.6758	38.28071
76623	-1723.07	28.70394	-895.4005	38.28823
76624	-1723.445	29.07397	-895.28	38.2943
76625	-1722.843	29.12035	-894.7098	38.21978
76626	-1722.246	29.03678	-894.2886	38.24638
76627	-1722.124	28.82541	-894.8453	38.20203
76628	-1722.81	28.94058	-895.3885	38.18891
76629	-1723.724	29.04598	-894.6074	38.26464
76630	-1722.447	28.87975	-895.0266	38.18329
76631	-1722.68	28.92183	-894.5363	38.23729
76632	-1722.259	28.82585	-894.6007	38.24189
76633	-1724.242	28.89654	-894.1746	38.23369
76634	-1722.247	28.95007	-895.0862	38.18732
76635	-1722.216	28.91175	-895.0804	38.31606
76636	-1723.331	29.00375	-894.6791	38.25546
76637	-1722.191	28.93394	-894.6008	38.23861
76638	-1722.241	28.80646	-894.9937	38.24823
76639	-1722.288	28.84545	-894.894	38.24279
76640	-1722.445	28.89136	-895.0376	38.16708
76641	-1723.751	29.49656	-895.1657	38.25927
76642	-1724.354	29.27563	-896.7219	38.33161
76643	-1722.831	29.04295	-895.1537	38.2394
76644	-1721.713	28.92857	-894.7153	38.25212
76645	-1722.694	28.90815	-895.4531	38.27016
76646	-1725.017	29.11428	-894.7689	38.30829
76647	-1723.748	28.98689	-894.8862	38.15932
76648	-1721.835	29.08425	-895.0176	38.16323
76649	-1721.854	28.70362	-895.2936	38.23496
76650	-1722.643	28.89354	-895.1227	38.18382
76651	-1723.026	28.80742	-895.3817	38.22612
76652	-1721.777	28.73563	-895.2894	38.28027
76653	-1722.823	28.86663	-895.1019	38.24213
76654	-1722.454	28.94786	-895.1196	38.14087
76655	-1723.056	28.89226	-895.1347	38.23653
76656	-1723.77	28.99971	-895.6093	38.21714
76657	-1723.212	29.02517	-895.0031	38.19713
76658	-1722.949	28.71548	-894.7519	38.33245
76659	-1722.481	28.91855	-895.5929	38.14506
76660	-1721.661	28.70301	-895.5695	38.23176
76661	-1723.104	28.79882	-895.1022	38.22216
76662	-1722.835	29.04163	-894.5194	38.13038
76663	-1724.323	28.76738	-894.8445	38.26492
76664	-1722.546	28.76346	-894.4901	38.14104
76665	-1723.004	28.79107	-895.3849	38.15392
76666	-1722.706	28.63669	-895.5696	38.15348
76667	-1723.304	28.84224	-895.4344	38.17075
76668	-1723.189	28.77101	-895.3608	38.11348
76669	-1722.696	28.78352	-895.1654	38.18916
76670	-1723.504	28.70961	-895.4832	38.22058
76671	-1723.843	28.84376	-894.7777	38.24718
76672	-1723.897	28.65909	-895.8636	38.27097
76673	-1723.367	28.80161	-895.5154	38.29963
76674	-1724.354	28.76391	-895.3822	38.25574
76675	-1723.952	29.09345	-895.2799	38.21119
76676	-1722.665	28.71856	-895.7551	38.31557
76677	-1723.559	28.77514	-895.6734	38.19327
76678	-1723.881	29.22766	-895.7537	38.08235
76679	-1724.051	28.93594	-895.7393	38.1948
76680	-1724.606	29.00585	-895.512	38.12512
76681	-1724.595	28.76439	-895.5058	38.25374
76682	-1723.125	28.84405	-895.5446	38.18278
76683	-1722.719	28.86078	-894.7282	38.19991
76684	-1724.6	29.20612	-895.9701	38.03264
76685	-1722.789	28.89062	-895.6114	38.26419
76686	-1725.13	28.96221	-895.7736	38.26368
76687	-1723.357	28.69263	-895.5174	38.16213
76688	-1723.698	28.9633	-895.1079	38.19194
76689	-1723.532	28.90061	-895.26	38.21874
76690	-1723.233	28.91009	-895.4087	38.16535
76691	-1723.756	28.77639	-895.5264	38.24975
76692	-1723.63	29.04665	-896.1183	38.26018
76693	-1724.385	28.88326	-895.7549	38.15477
76694	-1724.004	28.91291	-896.0546	38.26335
76695	-1724.802	28.77138	-895.3109	38.33224
76696	-1722.546	28.80436	-895.1168	38.22364
76697	-1724.329	28.99929	-895.5203	38.20507
76698	-1723.625	28.97587	-895.7445	38.15975
76699	-1724.339	28.82486	-896.0064	38.21153
76700	-1723.274	28.86831	-895.6156	38.22426
76701	-1724.245	28.82566	-895.7297	38.22657
76702	-1722.333	29.00709	-895.5927	38.17999
76703	-1722.867	28.99405	-895.4926	38.20153
76704	-1724.017	28.90369	-895.8201	38.24331
76705	-1723.568	29.13459	-896.376	38.161
76706	-1723.048	29.01863	-895.847	38.33206
76707	-1725.142	29.04387	-896.2468	38.20095
76708	-1723.5	28.89917	-895.0422	38.19915
76709	-1724.486	28.5727	-895.9826	38.20667
76710	-1724.193	28.95794	-895.865	38.06001
76711	-1724.02	28.88921	-896.3404	38.27869
76712	-1725.46	28.86174	-896.0563	38.17616
76713	-1725.569	28.98094	-897.2758	38.14722
76714	-1723.586	28.89286	-895.9536	38.24463
76715	-1723.999	28.89629	-896.1644	38.22906
76716	-1724.438	28.8934	-896.2531	38.22618
76717	-1725.258	29.0189	-896.1402	38.28592
76718	-1725.013	28.94056	-896.0646	38.26308
76719	-1724.431	29.00241	-896.3535	38.31422
76720	-1724.14	28.89636	-896.295	38.18585
76721	-1725.182	28.9302	-896.2852	38.24179
76722	-1723.67	28.92755	-896.7662	38.18767
76723	-1723.77	28.94334	-896.2383	38.25292
76724	-1723.265	29.01984	-896.1844	38.17579
76725	-1724.844	28.98798	-896.2736	38.25863
76726	-1722.691	29.03825	-895.6378	38.27806
76727	-1723.557	28.90264	-895.9189	38.17682
76728	-1723.399	28.92787	-895.7722	38.21878
76729	-1722.842	28.7526	-895.9571	38.25665
76730	-1723.053	28.98123	-896.0509	38.26981
76731	-1723.933	28.93668	-895.8637	38.21928
76732	-1724.214	28.90143	-896.6001	38.17012
76733	-1723.735	28.94218	-896.4178	38.18112
76734	-1723.069	29.26096	-896.4155	38.1882
76735	-1724.185	29.03954	-896.4543	38.18671
76736	-1726.502	28.99858	-896.7001	38.20458
76737	-1724.282	28.96835	-896.3891	38.20623
76738	-1724.255	28.95776	-896.4018	38.22614
76739	-1724.259	28.84343	-896.5689	38.23568
76740	-1724.369	28.86163	-897.2745	38.27933
76741	-1725.313	28.78508	-897.342	38.20682
76742	-1724.415	28.80883	-896.4662	38.30104
76743	-1724.636	28.8871	-897.2602	38.28601
76744	-1724.401	28.95695	-897.2552	38.26754
76745	-1725.78	28.98809	-896.6547	38.18256
76746	-1725.639	29.00634	-897.1317	38.21827
76747	-1727.979	29.15379	-896.7902	38.35719
76748	-1725.027	28.89289	-896.693	38.31002
76749	-1724.824	28.77098	-896.3404	38.17391
76750	-1727.39	29.13505	-896.9848	38.27444
76751	-1726.663	28.93134	-896.6422	38.36774
76752	-1726.045	28.83584	-896.477	38.30621
76753	-1725.356	28.84058	-896.7653	38.27352
76754	-1723.837	29.18644	-896.3062	38.25328
76755	-1725.037	28.89541	-896.7824	38.19049
76756	-1725.108	28.74006	-896.9514	38.18951
76757	-1724.428	28.80418	-896.952	38.20403
76758	-1724.464	28.88617	-896.5908	38.20833
76759	-1726.033	29.31412	-897.1706	38.14193
76760	-1725.066	29.02439	-896.4548	38.0885
76761	-1726.151	28.77965	-896.7668	38.20465
76762	-1724.393	28.83609	-896.6607	38.13299
76763	-1725.153	28.84358	-896.5375	38.23407
76764	-1724.931	28.88165	-896.7263	38.17909
76765	-1725.113	28.70554	-896.4609	38.21919
76766	-1724.974	28.86221	-897.6084	38.08996
76767	-1725.095	28.94807	-896.8773	38.27872
76768	-1724.667	28.74945	-896.919	38.19752
76769	-1725.089	28.88752	-897.1306	38.19011
76770	-1724.411	28.84559	-897.0132	38.15301
76771	-1724.879	28.76097	-896.5446	38.21812
76772	-1724.974	28.77525	-896.9594	38.20863
76773	-1724.192	28.81184	-896.7103	38.20548
76774	-1725.434	28.88599	-896.7447	38.1413
76775	-1724.694	28.87023	-896.8833	38.20233
76776	-1723.902	28.56622	-897.8987	38.24071
76777	-1723.962	28.91561	-896.8313	38.14351
76778	-1725.233	28.74661	-896.5599	38.17512
76779	-1723.902	28.85708	-896.8496	38.21331
76780	-1725.081	28.66272	-896.9829	38.14042
76781	-1724.956	28.5994	-896.4529	38.15949
76782	-1724.965	28.69118	-897.038	38.24585
76783	-1724.522	28.78439	-896.8365	38.24871
76784	-1724.789	28.7431	-897.2515	38.21363
76785	-1724.913	28.60553	-897.4632	38.21611
76786	-1723.094	28.87162	-897.6687	38.37514
76787	-1725.762	28.70972	-897.1662	38.31941
76788	-1725.012	28.64543	-897.2375	38.32894
76789	-1724.97	28.72534	-897.4386	38.26452
76790	-1726.347	28.74205	-896.8664	38.24044
76791	-1725.542	28.84957	-897.9034	38.2519
76792	-1724.773	28.8676	-897.3376	38.12843
76793	-1724.527	28.73019	-897.4822	38.28478
76794	-1725.488	28.55032	-897.4188	38.24997
76795	-1724.46	28.7532	-897.5091	38.22998
76796	-1724.713	28.60591	-897.4776	38.2517
76797	-1724.836	28.73152	-897.4922	38.20317
76798	-1725.638	28.71501	-897.8369	38.22778
76799	-1725.408	28.52038	-897.9841	38.13145
76800	-1726.045	28.78018	-897.5679	38.17905
76801	-1725.252	28.64722	-897.352	38.21358
76802	-1725.846	28.63252	-897.211	38.23347
76803	-1725.612	28.55356	-898.1523	38.31649
76804	-1725.043	28.645	-897.5834	38.21488
76805	-1725.851	28.70136	-897.3384	38.28274
76806	-1725.768	28.57317	-897.5107	38.14853
76807	-1726.899	28.63765	-897.4184	38.20393
76808	-1724.906	28.70689	-897.331	38.24155
76809	-1724.736	28.68005	-897.6919	38.23689
76810	-1727.294	28.73806	-897.56	38.24799
76811	-1725.746	28.68366	-897.9425	38.16513
76812	-1725.351	28.44383	-897.6576	38.17548
76813	-1726.88	28.77175	-897.1893	38.18721
76814	-1725.475	28.56123	-897.8258	38.24981
76815	-1726.897	28.60924	-897.6761	38.18783
76816	-1727.03	28.58783	-898.1088	38.20912
76817	-1726.333	28.63201	-897.6633	38.26142
76818	-1725.664	28.71376	-897.4879	38.22444
76819	-1726.307	28.76125	-896.9651	38.23049
76820	-1725.501	28.69789	-897.4724	38.14926
76821	-1724.911	28.6909	-897.6592	38.1777
76822	-1725.627	28.66044	-898.1576	38.12849
76823	-1726.577	28.58558	-898.2983	38.24218
76824	-1728.412	28.88241	-897.2858	38.21911
76825	-1725.662	28.81979	-897.6758	38.20365
76826	-1726.551	28.74636	-897.3192	38.14744
76827	-1725.078	28.80007	-897.8411	38.27428
76828	-1725.666	28.79928	-897.6631	38.29854
76829	-1726.048	28.831	-898.2885	38.25215
76830	-1727.322	29.36934	-898.1848	38.34476
76831	-1725.762	28.89513	-898.2311	38.18577
76832	-1726.561	28.81516	-897.9861	38.18658
76833	-1727.541	29.02057	-897.8586	38.23904
76834	-1725.234	28.76312	-898.1366	38.21219
76835	-1725.65	28.83956	-898.2358	38.23924
76836	-1726.19	28.80841	-898.7283	38.20065
76837	-1726.101	28.70493	-898.3229	38.23862
76838	-1727.124	29.3078	-898.5851	38.10253
76839	-1726.12	28.83451	-898.3157	38.11625
76840	-1724.718	29.03224	-897.5156	38.05189
76841	-1725.303	29.07223	-898.5389	38.23993
76842	-1725.94	29.08562	-898.2782	38.17404
76843	-1725.885	28.94416	-898.2496	38.12904
76844	-1725.497	28.57563	-898.622	38.1193
76845	-1725.324	28.93842	-898.375	38.20107
76846	-1725.508	28.87609	-898.2462	38.09475
76847	-1727.243	28.8997	-898.6292	38.19202
76848	-1724.83	29.03734	-898.9156	38.21071
76849	-1725.817	28.87695	-898.8598	38.18066
76850	-1725.643	28.90424	-898.57	38.25148
76851	-1725.595	29.29159	-898.8058	38.10276
76852	-1724.866	29.07324	-897.85	38.2095
76853	-1725.281	28.93914	-898.0857	38.18313
76854	-1725.189	28.73105	-898.602	38.23557
76855	-1725.211	28.83253	-898.0117	38.13403
76856	-1723.969	28.6046	-897.9547	38.21201
76857	-1726.51	28.72208	-898.8085	38.25224
76858	-1725.977	28.83486	-897.8426	38.13724
76859	-1726	28.87145	-898.5787	38.22148
